Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,AXTI,18.75,7011486.0,Technology,Semiconductor Equipment & Materials,99.0,88.0,98.0,98.0,5434173.0,6297560.0,26.66,1.13,1036390528.0,No
2,SLGL,65.95,21610.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,21960.0,33800.0,75.0,4.02,183722640.0,No
3,CGTL,5.2,360405.0,Consumer Cyclical,Specialty Retail,98.0,98.0,98.0,98.0,2261945.0,457280.0,6.52,0.41,133769992.0,No
4,ERAS,11.24,4078896.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,4834742.0,6733900.0,11.4,1.01,3479755776.0,No
5,ANL,10.08,1023962.0,Healthcare,Biotechnology,98.0,99.0,98.0,98.0,836214.0,2467680.0,12.09,0.88,371954688.0,No
6,TERN,36.06,4191193.0,Healthcare,Biotechnology,98.0,13.0,98.0,98.0,3448111.0,2098120.0,48.26,1.86,3922148352.0,No
7,IBCA,25.83,136031.0,ETF,ETF,98.0,30.0,35.0,31.0,155880.0,135950.0,26.72,1.0,,No
8,CLSM,23.67,83316.0,ETF,ETF,98.0,52.0,40.0,98.0,21767.0,18220.0,24.5,2.28,,No
9,BNR,32.99,12637.0,Healthcare,Diagnostics & Research,98.0,97.0,98.0,98.0,48540.0,23860.0,41.72,2.18,355190016.0,No
10,BNAI,22.27,1003640.0,Technology,Software - Infrastructure,98.0,98.0,98.0,98.0,9286904.0,17380610.0,86.28,1.18,130521552.0,No
11,SCZM,12.47,396058.0,Basic Materials,Other Industrial Metals & Mining,98.0,96.0,98.0,98.0,394051.0,989780.0,17.64,0.96,1139086080.0,No
12,ALMS,26.35,723409.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,2937334.0,1828940.0,28.29,2.76,3285605376.0,No
13,GLTO,23.78,38374.0,Healthcare,Biotechnology,98.0,87.0,98.0,98.0,1157655.0,30920.0,38.33,2.01,38047360.0,No
14,VTYX,13.91,4874155.0,Healthcare,Biotechnology,98.0,98.0,97.0,98.0,3190477.0,2209210.0,25.0,0.78,998044480.0,No
15,ONDS,9.68,123413164.0,Technology,Communication Equipment,98.0,4.0,96.0,98.0,102738988.0,98024200.0,15.28,0.57,4106247424.0,No
16,NUAI,5.8,4595474.0,Technology,Software - Infrastructure,98.0,98.0,15.0,98.0,7978054.0,9264810.0,9.45,0.32,310005216.0,No
17,RAPT,57.78,5946202.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,1308827.0,2857200.0,57.81,5.66,1673342336.0,No
18,CELC,107.59,1439815.0,Healthcare,Biotechnology,98.0,65.0,95.0,97.0,848419.0,880690.0,120.31,7.58,4978324480.0,No
19,KORU,329.66,336412.0,ETF,ETF,98.0,98.0,97.0,98.0,141996.0,240010.0,383.91,27.16,,No
20,AFJK,49.7,12769.0,Financial Services,Shell Companies,98.0,2.0,98.0,98.0,219052.0,14330.0,130.37,6.75,304250144.0,No
21,LITE,465.54,11905337.0,Technology,Communication Equipment,98.0,97.0,98.0,98.0,4710506.0,4842670.0,504.58,45.65,33012647936.0,No
22,SOGP,13.81,20868.0,Communication Services,Internet Content & Information,98.0,94.0,17.0,97.0,73345.0,30960.0,37.0,1.18,57449600.0,No
23,NEGG,48.91,54805.0,Consumer Cyclical,Internet Retail,98.0,10.0,2.0,10.0,163340.0,107270.0,137.84,3.32,1025470528.0,No
24,BE,147.35,17199485.0,Industrials,Electrical Equipment & Parts,98.0,98.0,56.0,98.0,13249183.0,11008970.0,176.49,15.15,34849861632.0,No
25,PRAX,303.34,489802.0,Healthcare,Biotechnology,98.0,83.0,97.0,98.0,781895.0,573090.0,326.91,26.7,8414315520.0,No
26,XWIN,6.24,919789.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",98.0,74.0,73.0,96.0,761808.0,857720.0,6.33,0.41,261357568.0,No
27,GDXU,321.47,986069.0,ETF,ETF,98.0,94.0,98.0,98.0,719391.0,1082860.0,540.78,36.34,,No
28,TE,7.73,30890277.0,Industrials,Electrical Equipment & Parts,98.0,16.0,98.0,98.0,19537049.0,24157860.0,9.78,0.92,1641587712.0,No
29,JFB,27.83,104745.0,Real Estate,Real Estate - Development,98.0,98.0,97.0,97.0,60575.0,53600.0,33.68,3.39,172087472.0,No
30,OLMA,26.34,2074294.0,Healthcare,Biotechnology,98.0,71.0,98.0,98.0,3820896.0,1248030.0,36.26,2.86,2111412352.0,No
31,CRVS,20.82,1246760.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,3457027.0,5621600.0,26.95,2.54,1744042368.0,No
32,ASM,10.38,8883736.0,Basic Materials,Other Precious Metals & Mining,98.0,98.0,98.0,98.0,6182149.0,12453630.0,11.99,1.15,1628481664.0,No
33,MSDD,112.77,11028.0,ETF,ETF,98.0,98.0,98.0,98.0,9201.0,8360.0,124.83,17.13,,No
34,RHLD,186.02,122515.0,Industrials,Specialty Business Services,98.0,39.0,90.0,98.0,103485.0,158560.0,236.19,24.22,1586006400.0,No
35,INBX,82.56,168944.0,Healthcare,Biotechnology,98.0,78.0,47.0,98.0,247319.0,236630.0,94.56,10.8,1200731008.0,No
36,BIOA,20.15,405944.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,98.0,98.0,98.0,593468.0,873250.0,24.0,2.88,841312320.0,No
