Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
116,CYD,48.49,270598.0,Consumer Cyclical,Auto Manufacturers,97.0,97.0,91.0,96.0,153200.0,158880.0,49.93,10.63,1819263616.0,No
118,BLTE,182.79,212967.0,Healthcare,Biotechnology,97.0,90.0,97.0,97.0,238404.0,237900.0,200.0,49.0,6857299456.0,No
135,SKE,31.3,987109.0,Basic Materials,Other Industrial Metals & Mining,97.0,96.0,98.0,96.0,909837.0,1721690.0,35.69,8.53,3790221312.0,No
153,VSCO,60.88,1421506.0,Consumer Cyclical,Apparel Retail,97.0,84.0,97.0,98.0,2443786.0,1941060.0,66.89,13.76,4886772224.0,No
299,ION,58.55,8767.0,ETF,ETF,95.0,74.0,94.0,95.0,11436.0,19480.0,66.0,20.72,,No
379,KYMR,77.7,828513.0,Healthcare,Biotechnology,94.0,78.0,91.0,94.0,968573.0,685800.0,103.0,19.45,6215923712.0,No
434,ATI,127.5,3127573.0,Industrials,Metal Fabrication,94.0,75.0,91.0,93.0,1449508.0,2046770.0,137.0,39.23,17573597184.0,No
450,MOD,199.53,2345489.0,Consumer Cyclical,Auto Parts,94.0,98.0,91.0,89.0,1364785.0,1824410.0,205.74,64.79,10504969216.0,No
508,ISBA,50.05,18786.0,Financial Services,Banks - Regional,93.0,26.0,91.0,92.0,22022.0,19920.0,58.83,21.5,368363584.0,No
515,ANDE,64.67,338604.0,Consumer Defensive,Food Distribution,93.0,95.0,93.0,95.0,331634.0,297390.0,65.28,31.03,2212390400.0,No
533,ESP,57.0,24452.0,Industrials,Electrical Equipment & Parts,93.0,94.0,95.0,77.0,16119.0,14350.0,58.28,24.85,167300304.0,No
537,OR,41.07,1372906.0,Basic Materials,Gold,93.0,91.0,90.0,88.0,1356521.0,1968570.0,47.75,17.55,7720580608.0,No
595,MRNA,42.77,8491997.0,Healthcare,Biotechnology,92.0,97.0,97.0,92.0,11775980.0,16116950.0,55.2,22.28,16711677952.0,No
657,BIB,85.24,5127.0,ETF,ETF,92.0,83.0,87.0,93.0,16873.0,11840.0,89.06,33.78,,No
668,AAMI,52.51,339409.0,Financial Services,Asset Management,91.0,76.0,78.0,74.0,223916.0,248780.0,56.46,22.6,1880483456.0,No
669,ATMU,61.19,676092.0,Consumer Cyclical,Auto Parts,91.0,91.0,92.0,92.0,670111.0,556680.0,62.3,30.94,5026880000.0,No
678,DIN,35.21,448651.0,Consumer Cyclical,Restaurants,91.0,57.0,95.0,92.0,479460.0,375540.0,39.68,18.63,541505920.0,No
685,EL,119.61,4336279.0,Consumer Defensive,Household & Personal Products,91.0,85.0,90.0,85.0,3532147.0,3227460.0,121.64,48.37,43102691328.0,No
692,AMG,311.24,284709.0,Financial Services,Asset Management,91.0,60.0,86.0,90.0,380270.0,390780.0,334.0,139.22,8842970112.0,No
741,DJCO,576.86,54761.0,Technology,Software - Application,91.0,70.0,94.0,89.0,167027.0,59190.0,674.75,348.63,794752704.0,No
770,LIVN,65.43,755250.0,Healthcare,Medical Devices,90.0,64.0,88.0,91.0,616944.0,633490.0,67.92,32.48,3572839680.0,No
834,EXPD,164.92,1495964.0,Industrials,Integrated Freight & Logistics,90.0,77.0,92.0,88.0,1420004.0,1385820.0,167.19,100.47,22382698496.0,No
902,VIK,74.4,2883944.0,Consumer Cyclical,Travel Services,89.0,61.0,87.0,83.0,2429477.0,2652270.0,76.67,31.79,33004607488.0,No
926,RMBS,100.85,6935996.0,Technology,Semiconductors,89.0,64.0,20.0,87.0,2052167.0,4466740.0,135.75,40.12,10855977984.0,No
