Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
1,SNXX,29.59,34673737.0,ETF,ETF,99.0,97.0,99.0,,3.4824,3.3665,73633366.0,42407650.0,32.99,3.14,,,No,14.95,,17.02,
2,DUKR,6.47,31869.0,Industrials,Aerospace & Defense,99.0,1.0,99.0,99.0,0.7426,0.634,22030.0,65640.0,14.2,0.15,,22044840.0,No,9.05,2.98,9.02,4.24
3,MVLL,222.22,6240895.0,ETF,ETF,99.0,99.0,99.0,99.0,24.0826,20.5507,1232453.0,2988810.0,233.0,12.96,,,No,70.01,33.5,82.46,41.61
4,INTW,281.76,426511.0,ETF,ETF,99.0,54.0,99.0,99.0,44.0703,38.8276,809487.0,784270.0,407.99,13.74,,,No,201.09,86.4,223.67,110.52
5,DKI,5.89,16917.0,Communication Services,Electronic Gaming & Multimedia,99.0,99.0,99.0,99.0,0.7064,0.685,5042406.0,145890.0,15.0,0.28,,12236204.0,No,2.41,1.89,2.63,1.15
6,SOXL,262.7,57927507.0,ETF,ETF,99.0,99.0,99.0,99.0,28.4071,23.9064,76887217.0,49673760.0,284.58,18.42,,,No,133.93,67.75,150.13,84.17
7,MRVU,295.39,841312.0,ETF,ETF,99.0,99.0,99.0,,31.7664,26.77,200677.0,536880.0,308.77,20.8,,,No,91.73,,108.4,
8,AXTI,105.99,5513648.0,Technology,Semiconductor Equipment & Materials,99.0,28.0,99.0,99.0,16.7407,16.7407,11843206.0,8861190.0,143.16,1.67,,6934202880.0,No,88.95,34.49,96.19,48.6
9,SNDK,1759.68,10348748.0,Technology,Computer Hardware,99.0,95.0,99.0,99.0,117.2466,112.8788,15914819.0,10317830.0,1861.0,37.33,,260590600192.0,No,1162.25,522.67,1255.45,709.84
10,KORU,1049.7,714615.0,ETF,ETF,99.0,97.0,99.0,99.0,139.9407,102.5154,1009663.0,636420.0,1279.7,61.87,,,No,646.55,326.81,693.47,421.1
11,AIXI,8.59,237277.0,Technology,Software - Application,99.0,99.0,99.0,99.0,1.8375,1.6817,54698509.0,184300.0,16.27,0.08,,7907851.0,No,4.86,1.8,5.18,1.99
12,MGRT,74.0,10361.0,Technology,Information Technology Services,99.0,1.0,99.0,99.0,10.1377,9.8904,75312.0,15600.0,170.0,1.5,,1017500032.0,No,92.5,27.54,96.56,36.71
13,MUU,901.56,3991339.0,ETF,ETF,99.0,99.0,99.0,99.0,109.124,85.9704,2913966.0,3190230.0,1081.71,16.73,,,No,400.88,178.52,443.07,241.92
14,BWET,210.01,136763.0,ETF,ETF,99.0,30.0,99.0,99.0,14.4699,12.5849,127939.0,191520.0,216.5,9.66,,,No,156.5,60.79,164.78,82.28
15,MULL,784.71,444112.0,ETF,ETF,99.0,99.0,99.0,99.0,95.5249,75.2635,456177.0,415960.0,943.0,14.68,,,No,351.28,156.85,387.66,212.52
16,ASTC,38.45,2352559.0,Technology,Scientific & Technical Instruments,99.0,99.0,99.0,99.0,10.795,9.5379,5966998.0,24916410.0,68.85,1.92,,69183048.0,No,7.74,4.76,11.24,5.84
17,DLLL,197.0,385338.0,ETF,ETF,99.0,99.0,99.0,99.0,22.9062,16.7592,238576.0,865980.0,244.99,17.34,,,No,75.24,38.99,90.2,46.74
18,JLHL,36.25,33735.0,Industrials,Building Products & Equipment,99.0,98.0,99.0,99.0,8.3934,8.3349,100887.0,44100.0,42.45,2.7,,777512896.0,No,14.3,6.82,15.69,8.26
19,BVC,9.76,2044.0,Technology,Software - Application,99.0,10.0,83.0,99.0,0.8249,0.6884,2573.0,1500.0,15.0,0.44,,1639680000.0,No,10.18,5.47,10.07,7.07
20,BW,18.64,2308817.0,Industrials,Specialty Industrial Machinery,99.0,93.0,93.0,98.0,1.8362,1.8041,4386865.0,3392500.0,22.03,0.87,,2774368768.0,No,17.15,9.08,17.26,11.51
