Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,SNDK,215.04,42926706.0,Technology,Computer Hardware,98.0,95.0,98.0,98.0,9682040.0,17421180.0,284.76,27.89,31514796032.0,No
Leading Stocks (RS > 90),2,PTCT,86.25,10841602.0,Healthcare,Biotechnology,95.0,96.0,97.0,93.0,1277443.0,1504520.0,87.5,35.95,6924866048.0,No
Leading Stocks (RS > 90),3,ARWR,57.71,7062506.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,2311350.0,2689690.0,59.15,9.57,7978843136.0,No
Leading Stocks (RS > 90),4,SEPN,29.57,666454.0,Healthcare,Biotechnology,98.0,97.0,98.0,97.0,320587.0,460200.0,29.72,4.17,1323972864.0,No
Leading Stocks (RS > 90),5,BNR,21.34,63712.0,Healthcare,Diagnostics & Research,98.0,98.0,98.0,98.0,34851.0,69450.0,23.45,2.18,229759168.0,No
Leading Stocks (RS > 90),6,SYM,87.3,5697537.0,Industrials,Specialty Industrial Machinery,97.0,96.0,97.0,97.0,2168859.0,3136090.0,87.88,16.32,51750776832.0,No
Leading Stocks (RS > 90),7,AVDL,21.4,8814677.0,Healthcare,Drug Manufacturers - Specialty & Generic,96.0,93.0,95.0,96.0,2738901.0,3162970.0,23.57,6.38,2097009280.0,No
Leading Stocks (RS > 90),8,KSS,24.1,18455156.0,Consumer Cyclical,Department Stores,96.0,98.0,96.0,97.0,6160917.0,7186660.0,24.9,6.04,2700999936.0,No
Leading Stocks (RS > 90),9,ZYME,27.33,2186603.0,Healthcare,Biotechnology,96.0,97.0,97.0,96.0,1077287.0,2754450.0,28.49,9.03,2069848064.0,No
Leading Stocks (RS > 90),10,TSEM,103.46,2351389.0,Technology,Semiconductors,96.0,96.0,96.0,97.0,1395832.0,1740840.0,106.74,28.64,11600328704.0,No
Leading Stocks (RS > 90),11,LYEL,24.41,62489.0,Healthcare,Biotechnology,96.0,98.0,98.0,97.0,41498.0,37550.0,24.8,7.65,517936640.0,No
Leading Stocks (RS > 90),12,TYRA,22.03,539027.0,Healthcare,Biotechnology,95.0,98.0,97.0,96.0,288851.0,650080.0,22.68,6.42,1175787264.0,No
Leading Stocks (RS > 90),13,WILC,25.1,16593.0,Consumer Defensive,Food Distribution,92.0,94.0,91.0,91.0,7667.0,14870.0,25.1,12.54,349476480.0,No
