Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,CLS,290.38,4927469,Technology,Electronic Components,98.0,98.0,98.0,97.0,3009701.0,2565360.0,363.4,58.05,33512470528.0,No
Leading Stocks (RS > 90),2,STRL,328.64,1026097,Industrials,Engineering & Construction,96.0,96.0,98.0,96.0,584768.0,1118450.0,419.14,96.34,10095767552.0,No
Leading Stocks (RS > 90),3,SENEA,119.34,157941,Consumer Defensive,Packaged Foods,92.0,91.0,94.0,94.0,60834.0,104030.0,124.0,64.9,816738816.0,No
"Top Movers (RS ≥ 85, Improving)",1,CSIQ,29.4,12860949,Technology,Solar,98.0,91.0,75.0,9.0,3265712.0,8528410.0,33.75,6.57,1973002368.0,No
"Top Movers (RS ≥ 85, Improving)",2,ALB,114.13,5675901,Basic Materials,Specialty Chemicals,93.0,85.0,66.0,3.0,3577920.0,3645130.0,119.28,49.43,13432819712.0,No
"Top Movers (RS ≥ 85, Improving)",3,APA,24.42,16461850,Energy,Oil & Gas E&P,85.0,74.0,22.0,5.0,7125321.0,8106390.0,25.83,13.58,8657476608.0,No
"Top Movers (RS ≥ 85, Improving)",4,ECO,38.73,555490,Industrials,Marine Shipping,95.0,86.0,60.0,23.0,149446.0,196510.0,39.77,17.91,1252007808.0,No
"Top Movers (RS ≥ 85, Improving)",5,SNDA,31.9,166710,Healthcare,Medical Care Facilities,89.0,70.0,53.0,30.0,27996.0,69420.0,33.25,19.34,598763200.0,No
"Top Movers (RS ≥ 85, Improving)",6,DDS,702.48,209278,Consumer Cyclical,Department Stores,94.0,91.0,86.0,38.0,121010.0,113600.0,737.73,282.24,10905969664.0,No
"Top Movers (RS ≥ 85, Improving)",7,MTSR,70.4,14741232,Healthcare,Biotechnology,98.0,96.0,80.0,64.0,2756909.0,6190190.0,83.86,12.3,7407569408.0,No
"Top Movers (RS ≥ 85, Improving)",8,FRD,22.53,37763,Basic Materials,Steel,91.0,87.0,66.0,64.0,22975.0,20050.0,23.5,12.24,160237472.0,No
