Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,SNDK,269.29,10336904,Technology,Computer Hardware,99.0,99.0,83.0,30.0,7252678.0,10970640.0,275.87,27.89,39465308160.0,No
12,AXTI,10.49,2938002,Technology,Semiconductor Equipment & Materials,99.0,98.0,77.0,6.0,2039325.0,4694850.0,10.98,1.13,484081184.0,No
20,BW,6.79,5440829,Industrials,Specialty Industrial Machinery,99.0,99.0,94.0,2.0,3533910.0,8359000.0,7.24,0.22,757762432.0,No
29,MCTA,28.88,4032399,Healthcare,Medical Care Facilities,99.0,,,,649240.0,365660.0,31.7,4.3,489084736.0,Yes
36,COGT,33.01,6524005,Healthcare,Biotechnology,99.0,95.0,97.0,2.0,2337415.0,4633150.0,36.15,3.72,4696289792.0,No
49,MLYS,45.08,2350154,Healthcare,Biotechnology,99.0,99.0,90.0,97.0,1722896.0,1248740.0,47.42,8.24,3497617664.0,No
61,VWAV,12.82,434162,Industrials,Aerospace & Defense,99.0,99.0,98.0,,318042.0,289220.0,14.05,2.06,192323936.0,No
74,IMDX,7.03,78829,Healthcare,Diagnostics & Research,99.0,92.0,16.0,85.0,52829.0,74960.0,7.03,1.92,201196832.0,No
86,FRGE,44.57,403362,Financial Services,Capital Markets,99.0,79.0,91.0,16.0,233670.0,1019300.0,44.76,6.6,612662656.0,No
93,MNPR,81.24,203953,Healthcare,Biotechnology,98.0,99.0,99.0,99.0,80676.0,167060.0,105.0,16.25,501247616.0,No
100,EGAN,15.31,399367,Technology,Software - Application,98.0,98.0,76.0,30.0,301400.0,551890.0,15.95,4.34,413666048.0,No
104,CSIQ,28.94,10069780,Technology,Solar,98.0,91.0,71.0,13.0,2967948.0,7538450.0,33.75,6.57,1940185984.0,No
109,REAL,15.12,18541165,Consumer Cyclical,Luxury Goods,98.0,96.0,97.0,90.0,3780093.0,3743860.0,15.43,3.7,1742468352.0,No
168,TSEM,98.35,2227599,Technology,Semiconductors,98.0,94.0,78.0,33.0,1345404.0,2040780.0,102.5,28.64,11027375104.0,No
179,ENGN,9.49,49232917,Healthcare,Biotechnology,98.0,96.0,3.0,2.0,274045.0,204370.0,11.13,2.65,486321824.0,No
192,BUUU,8.28,459979,Industrials,Specialty Business Services,97.0,97.0,60.0,,87530.0,13240.0,9.5,3.67,138068992.0,No
197,IMPP,6.11,591680,Energy,Oil & Gas Midstream,97.0,91.0,52.0,10.0,441159.0,420050.0,6.3,2.12,212900688.0,No
200,FDMT,10.56,812013,Healthcare,Biotechnology,97.0,97.0,92.0,1.0,808989.0,969380.0,12.34,2.23,603917760.0,No
218,SGHT,7.03,332519,Healthcare,Medical Devices,97.0,17.0,84.0,21.0,148535.0,133900.0,7.12,2.03,371688288.0,No
220,NGD,7.26,19449681,Basic Materials,Gold,97.0,97.0,97.0,98.0,19091098.0,34070210.0,7.71,2.43,5743884800.0,No
225,RZLT,9.92,1494670,Healthcare,Biotechnology,97.0,96.0,95.0,45.0,1318873.0,1424860.0,11.46,2.21,919393536.0,No
235,TCMD,24.61,327756,Healthcare,Medical Devices,97.0,78.0,22.0,5.0,288828.0,865060.0,25.41,8.61,549678656.0,No
239,FBYD,13.31,67226,Industrials,Conglomerates,97.0,94.0,14.0,18.0,48590.0,39840.0,16.34,3.62,495382464.0,No
268,TBPH,18.6,1150637,Healthcare,Biotechnology,97.0,91.0,95.0,71.0,420339.0,375080.0,18.96,7.9,934957504.0,No
285,OESX,13.19,46330,Industrials,Electrical Equipment & Parts,96.0,91.0,4.0,8.0,21808.0,35270.0,13.5,5.5,46554524.0,No
294,VTVT,29.0,11722,Healthcare,Biotechnology,96.0,90.0,11.0,68.0,4529.0,7940.0,33.06,12.8,114202520.0,No
297,GIFI,11.78,73238,Industrials,Metal Fabrication,96.0,66.0,61.0,37.0,67057.0,209060.0,11.83,5.75,188817552.0,No
307,NESR,13.23,1192235,Energy,Oil & Gas Equipment & Services,96.0,92.0,15.0,6.0,900759.0,1448120.0,14.5,5.2,1321235200.0,No
315,RLAY,6.32,2171687,Healthcare,Biotechnology,96.0,93.0,9.0,2.0,1722667.0,2325700.0,7.64,1.77,1095380096.0,No
317,KEP,16.76,443858,Utilities,Utilities - Regulated Electric,96.0,92.0,96.0,96.0,407620.0,444800.0,17.0,6.68,21505798144.0,No
321,ORGO,6.56,1458531,Healthcare,Drug Manufacturers - Specialty & Generic,96.0,60.0,93.0,35.0,1325082.0,4515910.0,7.08,2.61,832543680.0,No
322,AIP,15.31,781123,Technology,Semiconductors,96.0,93.0,84.0,13.0,690795.0,726560.0,15.92,5.46,668580160.0,No
326,FIGS,9.51,2440917,Consumer Cyclical,Apparel Manufacturing,96.0,87.0,93.0,12.0,1928429.0,2473740.0,9.56,3.56,1563560192.0,No
351,HNRG,23.92,1622257,Energy,Thermal Coal,96.0,94.0,94.0,99.0,571100.0,365260.0,24.7,8.37,1028804736.0,No
357,PHAR,16.24,38804,Healthcare,Biotechnology,96.0,93.0,94.0,93.0,13354.0,18020.0,17.76,7.31,1112679680.0,No
374,OWLT,9.45,113663,Healthcare,Medical Devices,95.0,95.0,96.0,81.0,107198.0,121220.0,10.3,2.75,252296240.0,No
377,FROG,64.1,1745579,Technology,Software - Application,95.0,88.0,89.0,94.0,1282609.0,2192940.0,65.5,27.0,7577345024.0,No
391,EPRX,6.38,123320,Healthcare,Biotechnology,95.0,94.0,96.0,91.0,101201.0,132680.0,7.19,2.68,323136352.0,No
396,TLS,6.63,2225191,Technology,Software - Infrastructure,95.0,98.0,98.0,7.0,1295442.0,921080.0,8.36,1.83,482020960.0,No
407,VRDN,28.36,1400311,Healthcare,Biotechnology,95.0,83.0,85.0,14.0,1131089.0,1842030.0,28.86,9.9,2706735360.0,No
418,BELFB,152.0,172160,Technology,Electronic Components,95.0,95.0,97.0,46.0,141948.0,226170.0,167.04,58.0,1877382528.0,No
455,NVRI,13.43,1935830,Industrials,Waste Management,95.0,92.0,85.0,34.0,1155579.0,1355750.0,13.63,4.72,1083165312.0,No
459,XPEV,27.49,35608983,Consumer Cyclical,Auto Manufacturers,94.0,88.0,95.0,99.0,9671951.0,16122240.0,28.06,11.14,23789375488.0,No
477,CHCI,16.45,38434,Real Estate,Real Estate Services,94.0,88.0,97.0,94.0,30375.0,18220.0,18.99,6.31,165674736.0,No
496,KF,35.79,9368,Financial Services,Asset Management,94.0,88.0,90.0,42.0,7776.0,17660.0,37.69,18.15,148831840.0,No
506,APGE,62.83,898267,Healthcare,Biotechnology,94.0,87.0,10.0,32.0,663167.0,637250.0,63.2,26.2,4292560384.0,No
530,CRK,25.11,3720614,Energy,Oil & Gas E&P,94.0,41.0,13.0,98.0,2767125.0,3577960.0,31.17,13.2,7358606848.0,No
571,CV,5.3,46282,Healthcare,Medical Devices,93.0,81.0,80.0,,35787.0,27840.0,5.72,3.43,247902576.0,No
575,MG,12.99,134988,Industrials,Security & Protection Services,93.0,49.0,39.0,9.0,120417.0,160090.0,13.43,7.06,409810496.0,No
578,DERM,9.29,179057,Healthcare,Drug Manufacturers - Specialty & Generic,93.0,85.0,89.0,97.0,169698.0,220950.0,9.38,3.54,244418448.0,No
582,RIVN,17.74,80324847,Consumer Cyclical,Auto Manufacturers,93.0,55.0,9.0,96.0,48159457.0,71187950.0,17.82,9.55,21790605312.0,No
589,INTR,9.94,2484212,Financial Services,Banks - Regional,93.0,91.0,89.0,89.0,2413279.0,2736620.0,10.06,3.88,4376206848.0,No
607,PBYI,5.09,896976,Healthcare,Biotechnology,93.0,95.0,96.0,84.0,629078.0,786920.0,6.12,2.32,256238784.0,No
608,FLGT,28.26,328911,Healthcare,Diagnostics & Research,93.0,82.0,66.0,83.0,232432.0,342190.0,28.81,14.57,873738752.0,No
612,APEI,34.1,488423,Consumer Defensive,Education & Training Services,93.0,95.0,92.0,97.0,262018.0,405410.0,39.83,17.07,616143488.0,No
623,ANGO,12.55,763540,Healthcare,Medical Instruments & Supplies,93.0,87.0,45.0,92.0,466095.0,348370.0,13.5,6.63,517058048.0,No
641,IRTC,178.82,500809,Healthcare,Medical Devices,93.0,96.0,96.0,97.0,403159.0,551310.0,212.0,71.0,5760782848.0,No
650,ELPC,10.32,6075,Utilities,Utilities - Regulated Electric,92.0,86.0,85.0,93.0,2050.0,2300.0,10.36,5.04,7449272832.0,No
664,DRUG,58.12,456577,Healthcare,Biotechnology,92.0,,,,106784.0,122240.0,70.23,23.18,413683840.0,No
670,STNE,17.63,4883776,Technology,Software - Infrastructure,92.0,91.0,90.0,87.0,4851282.0,5819620.0,19.95,7.72,4629040128.0,No
686,LAUR,31.24,1306866,Consumer Defensive,Education & Training Services,92.0,92.0,92.0,92.0,1053321.0,1369980.0,32.41,17.82,4603812864.0,No
687,AMRX,11.99,2407358,Healthcare,Drug Manufacturers - Specialty & Generic,92.0,82.0,83.0,28.0,1692812.0,2214560.0,12.09,6.68,3770782976.0,No
690,ZYME,19.45,891938,Healthcare,Biotechnology,92.0,89.0,71.0,39.0,690551.0,1045250.0,19.98,9.03,1466330112.0,No
700,GRDN,31.9,767511,Healthcare,Medical Care Facilities,92.0,81.0,84.0,91.0,348900.0,325890.0,37.43,17.78,2019611648.0,No
724,BEPC,42.24,1100954,Utilities,Utilities - Renewable,92.0,87.0,80.0,48.0,954651.0,1549930.0,45.1,23.73,7570462208.0,No
732,SBS,26.16,1860935,Utilities,Utilities - Regulated Water,92.0,87.0,85.0,92.0,1037185.0,854670.0,26.41,13.87,17884037120.0,No
737,INNV,5.41,219515,Healthcare,Medical Care Facilities,91.0,91.0,5.0,42.0,65775.0,163630.0,6.16,2.6,734714880.0,No
739,BH,333.92,127723,Consumer Cyclical,Restaurants,91.0,93.0,93.0,87.0,16935.0,12370.0,381.83,171.94,1025714688.0,No
740,PESI,15.7,405933,Industrials,Waste Management,91.0,51.0,72.0,59.0,233126.0,227280.0,16.5,6.25,290074496.0,No
801,TXG,16.7,3099365,Healthcare,Health Information Services,91.0,14.0,77.0,2.0,2798996.0,3195170.0,17.7,6.78,2107108224.0,No
805,SENEA,113.96,72088,Consumer Defensive,Packaged Foods,91.0,90.0,93.0,95.0,58040.0,91280.0,124.0,64.85,774876608.0,No
808,NRT,6.8,67858,Energy,Oil & Gas E&P,91.0,64.0,63.0,19.0,46160.0,80760.0,6.82,3.88,62496012.0,No
848,MGTX,8.87,836139,Healthcare,Biotechnology,90.0,87.0,94.0,21.0,377823.0,432710.0,9.73,4.55,713569152.0,No
858,CWCO,37.69,177742,Utilities,Utilities - Regulated Water,90.0,87.0,86.0,37.0,101684.0,93450.0,38.32,22.69,600281088.0,No
859,SEB,3853.5,8898,Industrials,Conglomerates,90.0,80.0,91.0,12.0,2596.0,5090.0,4038.54,2365.0,3691464192.0,No
891,AMG,256.89,358375,Financial Services,Asset Management,90.0,85.0,87.0,73.0,218264.0,304640.0,262.68,139.22,7225894912.0,No
914,BWAY,15.1,157906,Healthcare,Medical Devices,90.0,92.0,95.0,93.0,73685.0,66730.0,17.92,7.84,295343072.0,No
919,CENX,27.93,7726680,Basic Materials,Aluminum,89.0,95.0,90.0,18.0,1934218.0,2037730.0,34.52,13.05,2607507712.0,No
941,TWN,56.37,20468,Financial Services,Asset Management,89.0,89.0,88.0,21.0,17684.0,28180.0,59.89,26.45,344071424.0,No
950,KODK,7.89,2270439,Industrials,Specialty Business Services,89.0,68.0,34.0,83.0,1562457.0,2325130.0,8.9,4.26,760412864.0,No
964,DENN,6.17,2340538,Consumer Cyclical,Restaurants,89.0,75.0,6.0,2.0,1524096.0,5531910.0,7.66,2.85,317491296.0,No
967,ELLO,20.65,5242,Utilities,Utilities - Renewable,89.0,83.0,86.0,58.0,2465.0,2010.0,23.69,13.0,284549824.0,No
1001,NATR,19.83,229128,Consumer Defensive,Packaged Foods,89.0,57.0,77.0,65.0,106479.0,170950.0,20.32,11.01,346849568.0,No
1034,LB,82.01,441975,Energy,Oil & Gas Equipment & Services,88.0,9.0,8.0,98.0,411451.0,321930.0,87.6,48.55,6278290944.0,No
1049,TCX,21.47,20638,Technology,Software - Infrastructure,88.0,18.0,25.0,44.0,17106.0,22040.0,23.38,13.27,238401136.0,No
1059,VOD,12.68,7288925,Communication Services,Telecom Services,88.0,78.0,90.0,89.0,5099906.0,7543580.0,12.72,8.0,30253066240.0,No
1084,EMF,17.79,23901,Financial Services,Asset Management,88.0,82.0,85.0,74.0,17618.0,23990.0,18.01,11.14,265923104.0,No
1100,GMED,84.82,1930376,Healthcare,Medical Devices,87.0,8.0,9.0,10.0,1510754.0,2816290.0,94.93,51.79,11351569408.0,No
1118,FRAF,48.75,24711,Financial Services,Banks - Regional,87.0,88.0,85.0,91.0,19809.0,24910.0,49.42,28.01,218302496.0,No
1140,CHAC,12.69,1177763,Financial Services,Shell Companies,87.0,44.0,41.0,53.0,287471.0,1304740.0,13.27,9.89,380358592.0,No
1143,VECO,30.44,1141030,Technology,Semiconductor Equipment & Materials,87.0,79.0,22.0,4.0,1009703.0,914880.0,34.45,16.92,1834054272.0,No
1151,BKV,27.21,769114,Energy,Oil & Gas E&P,87.0,47.0,40.0,73.0,448534.0,892570.0,27.69,15.0,2451737088.0,No
