Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,SEI,51.43,6993797.0,Energy,Oil & Gas Equipment & Services,98.0,97.0,94.0,96.0,2992729.0,3010920.0,57.16,13.02,3475787520.0,No
Leading Stocks (RS > 90),2,KRMN,71.51,4175873.0,Industrials,Aerospace & Defense,97.0,97.0,94.0,97.0,1437910.0,1365150.0,88.82,25.02,9447822336.0,No
Leading Stocks (RS > 90),3,UI,618.0,295721.0,Technology,Communication Equipment,95.0,97.0,92.0,99.0,196796.0,207490.0,803.6,255.0,37398466560.0,No
"Top Movers (RS ≥ 85, Improving)",1,TCMD,24.92,419986.0,Healthcare,Medical Devices,97.0,76.0,35.0,6.0,277010.0,766510.0,25.12,8.61,556602688.0,No
"Top Movers (RS ≥ 85, Improving)",2,CSIQ,27.95,5427160.0,Technology,Solar,98.0,77.0,47.0,13.0,2699950.0,6137450.0,27.98,6.57,1873883520.0,No
"Top Movers (RS ≥ 85, Improving)",3,RCKY,29.96,94572.0,Consumer Cyclical,Footwear & Accessories,88.0,86.0,83.0,9.0,58307.0,89720.0,31.38,11.93,224350688.0,No
"Top Movers (RS ≥ 85, Improving)",4,CENX,33.56,2961590.0,Basic Materials,Aluminum,96.0,95.0,92.0,19.0,1904356.0,1884290.0,34.52,13.05,3131994112.0,No
"Top Movers (RS ≥ 85, Improving)",5,TWN,55.81,32199.0,Financial Services,Asset Management,90.0,89.0,86.0,19.0,16675.0,25410.0,59.89,26.45,340653312.0,No
"Top Movers (RS ≥ 85, Improving)",6,STK,38.26,72352.0,Financial Services,Asset Management,85.0,71.0,39.0,17.0,48114.0,57120.0,39.74,23.05,665365504.0,No
"Top Movers (RS ≥ 85, Improving)",7,TSEM,83.0,1900450.0,Technology,Semiconductors,97.0,94.0,68.0,29.0,1254687.0,1440840.0,88.97,28.64,9514685440.0,No
