Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,MNPR,97.21,158869,Healthcare,Biotechnology,99.0,99.0,99.0,99.0,44273.0,78000.0,101.06,4.5,599781888.0,No
Leading Stocks (RS > 90),2,ARQQ,48.48,1040354,Technology,Software - Infrastructure,99.0,97.0,99.0,98.0,578555.0,797450.0,52.79,3.75,742008064.0,No
Leading Stocks (RS > 90),3,PVLA,62.63,239384,Healthcare,Biotechnology,99.0,99.0,97.0,99.0,156971.0,223840.0,65.57,11.17,692666816.0,No
Leading Stocks (RS > 90),4,ASTS,66.15,24315457,Technology,Communication Equipment,98.0,93.0,98.0,99.0,10517000.0,13855850.0,66.83,17.5,23891316736.0,No
Leading Stocks (RS > 90),5,KGC,24.93,27667088,Basic Materials,Gold,97.0,97.0,93.0,98.0,18265495.0,23918980.0,25.78,8.99,30410930176.0,No
Leading Stocks (RS > 90),6,GDS,41.35,4674458,Technology,Information Technology Services,92.0,92.0,96.0,98.0,2681541.0,3528020.0,52.5,16.93,8109448704.0,No
"Top Movers (RS ≥ 85, Improving)",1,RAPT,29.1,340590,Healthcare,Biotechnology,99.0,90.0,3.0,1.0,150465.0,387760.0,29.73,5.66,481249824.0,No
"Top Movers (RS ≥ 85, Improving)",2,WDC,131.26,15116833,Technology,Computer Hardware,98.0,97.0,94.0,10.0,7955287.0,10729390.0,137.37,28.83,45536993280.0,No
"Top Movers (RS ≥ 85, Improving)",3,ACLS,93.57,945390,Technology,Semiconductor Equipment & Materials,89.0,77.0,65.0,3.0,527938.0,755110.0,107.23,40.4,2940805376.0,No
"Top Movers (RS ≥ 85, Improving)",4,USAR,22.71,22591242,Basic Materials,Other Industrial Metals & Mining,98.0,90.0,15.0,14.0,6173858.0,7939190.0,23.36,5.56,2585147136.0,No
"Top Movers (RS ≥ 85, Improving)",5,TWN,54.27,68352,Financial Services,Asset Management,88.0,87.0,84.0,11.0,9766.0,13060.0,55.55,26.45,345846368.0,No
"Top Movers (RS ≥ 85, Improving)",6,GMAB,32.12,2225155,Healthcare,Biotechnology,92.0,81.0,33.0,13.0,1444082.0,2364120.0,32.24,17.23,19771344896.0,No
"Top Movers (RS ≥ 85, Improving)",7,XOMA,39.54,79628,Healthcare,Biotechnology,93.0,91.0,80.0,15.0,49411.0,60690.0,39.75,18.35,477948416.0,No
"Top Movers (RS ≥ 85, Improving)",8,SA,24.87,1697927,Basic Materials,Gold,95.0,87.0,84.0,18.0,1102085.0,2440140.0,25.45,9.4,2539949824.0,No
"Top Movers (RS ≥ 85, Improving)",9,MRUS,94.15,4961768,Healthcare,Biotechnology,96.0,89.0,85.0,21.0,1533915.0,6261690.0,94.56,33.19,7135105024.0,No
"Top Movers (RS ≥ 85, Improving)",10,SNDK,124.0,8547843,Technology,Computer Hardware,99.0,95.0,88.0,27.0,4209306.0,9690080.0,132.29,27.89,18084261888.0,No
"Top Movers (RS ≥ 85, Improving)",11,CNTA,23.05,2133469,Healthcare,Biotechnology,92.0,76.0,72.0,28.0,1193268.0,961930.0,24.57,9.6,3090392576.0,No
"Top Movers (RS ≥ 85, Improving)",12,GLPG,35.88,503901,Healthcare,Biotechnology,86.0,77.0,66.0,26.0,271612.0,170560.0,36.01,22.36,2364387072.0,No
"Top Movers (RS ≥ 85, Improving)",13,TSLA,435.83,134087892,Consumer Cyclical,Auto Manufacturers,91.0,86.0,65.0,61.0,88369109.0,90709170.0,488.54,212.11,1449765765120.0,No
