Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
420,KYMR,109.32,1675461,Healthcare,Biotechnology,93.0,97.0,88.0,86.0,7.7619,7.2054,744427.0,1779290.0,130.05,36.65,8992399360,NO,85.17,75.41,87.75,83.15,,1469,0.0,1675461,NO,NO,2025-12-08,7495500.0
422,AEIS,348.15,1378931,Industrials,Electrical Equipment & Parts,93.0,86.0,54.0,93.0,23.3482,19.5982,901104.0,1347560.0,397.44,128.4,13929709568,NO,346.78,271.69,341.48,307.56,,7701,0.0,1378931,NO,NO,2000-10-13,10704900.0
428,SYNA,117.38,2095136,Technology,Semiconductors,93.0,3.0,94.0,93.0,9.2721,8.5371,994885.0,1360910.0,149.11,58.28,4585176576,NO,120.98,86.58,127.16,95.57,,6143,0.0,2096258,NO,NO,2005-02-09,38096250.0
434,ESI,46.3,3458629,Basic Materials,Specialty Chemicals,93.0,87.0,88.0,95.0,2.4664,2.0379,3220390.0,4406640.0,49.25,22.44,11279012864,NO,42.51,32.31,43.39,35.41,,3189,0.0,3458629,NO,NO,2025-03-21,43421900.0
435,SNEX,115.85,2593793,Financial Services,Capital Markets,93.0,71.0,91.0,94.0,7.6382,7.3496,797685.0,1381480.0,141.99,53.53,9181285376,NO,116.73,82.04,119.93,92.06,,7881,0.0,2595091,NO,NO,2006-12-21,8230275.0
439,CGNX,68.36,3536453,Technology,Scientific & Technical Instruments,93.0,72.0,90.0,95.0,3.1936,2.6728,2206720.0,2214720.0,71.9,31.42,11376434176,NO,62.18,48.81,64.32,52.19,,9303,1.95,3548700,NO,NO,1989-07-20,33836800.0
442,SXI,355.03,300544,Industrials,Specialty Industrial Machinery,93.0,96.0,89.0,92.0,15.3843,14.3,206682.0,258390.0,356.13,152.64,4301160960,NO,281.39,250.13,289.59,263.22,,13451,0.0,300544,NO,NO,1988-10-18,1331200.0
443,TWN,93.92,118386,Financial Services,Asset Management,93.0,14.0,90.0,93.0,4.8071,4.0971,49098.0,63410.0,105.09,44.01,539292288,NO,94.04,67.46,94.84,73.68,,9958,0.58,118386,NO,NO,2010-04-21,1037900.0
448,ADV,46.82,210048,Communication Services,Advertising Agencies,93.0,94.0,95.0,96.0,3.5178,3.5021,110401.0,182670.0,53.62,12.22,622484992,NO,37.48,28.95,39.45,27.57,,1630,0.59,210048,NO,NO,2021-06-25,520216.0
450,COCO,72.53,1609235,Consumer Defensive,Beverages - Non-Alcoholic,92.0,14.0,92.0,88.0,4.0397,4.0354,1267125.0,1241810.0,85.83,31.79,4142380032,NO,71.54,55.07,75.32,60.6,,1175,0.0,1609235,NO,NO,2021-10-21,9664500.0
455,NPO,372.5,342293,Industrials,Specialty Industrial Machinery,92.0,93.0,91.0,94.0,16.1286,14.2443,267803.0,425880.0,390.42,189.31,7869682176,NO,318.69,257.12,330.03,276.08,,6062,0.0,342293,NO,NO,2014-01-13,3043000.0
468,ALGT,114.2,802324,Industrials,Airlines,92.0,96.0,90.0,87.0,6.3425,5.6768,606324.0,763640.0,118.0,42.56,3069410304,NO,86.18,81.49,91.16,90.12,,4917,0.0,806175,NO,NO,2006-12-08,5542000.0
477,MRCY,110.22,702219,Industrials,Aerospace & Defense,92.0,64.0,92.0,91.0,6.9579,6.8186,651841.0,960920.0,122.17,49.54,6617970688,NO,98.11,84.53,103.62,89.68,,7146,0.0,702219,NO,NO,2023-08-18,13314400.0
478,MSGE,80.95,595830,Communication Services,Entertainment,92.0,92.0,90.0,91.0,2.7396,2.6694,451424.0,706140.0,82.78,35.31,3829358336,NO,69.63,57.32,72.17,63.29,,803,0.0,595830,NO,NO,2023-06-23,5614100.0
489,BFH,108.73,725778,Financial Services,Credit Services,92.0,95.0,91.0,90.0,3.6164,3.5486,692945.0,814320.0,109.12,53.83,4393460224,NO,91.91,75.11,94.53,82.1,,6295,0.0,725778,NO,NO,2008-01-28,42684447.0
491,BJRI,59.38,442732,Consumer Cyclical,Restaurants,92.0,96.0,94.0,90.0,2.5836,2.4779,421925.0,771550.0,60.77,28.46,1247985024,NO,44.83,38.96,48.32,42.41,,7476,0.0,443013,NO,NO,2012-10-26,5316700.0
494,KNSA,62.41,1502630,Healthcare,Drug Manufacturers - Specialty & Generic,92.0,95.0,87.0,91.0,2.4263,2.3491,770358.0,1266120.0,63.77,26.27,4801701376,NO,52.6,44.67,54.9,47.8,,2033,1.94,1502630,NO,NO,2025-06-27,8685900.0
501,KEYS,340.13,2116897,Technology,Scientific & Technical Instruments,92.0,51.0,76.0,94.0,16.3003,13.4346,1486641.0,1773700.0,374.96,152.85,58126639104,NO,346.76,251.96,345.96,285.17,,2939,0.42,2116897,NO,NO,2018-11-05,47677800.0
502,CBL,53.27,251761,Real Estate,REIT - Retail,92.0,87.0,89.0,90.0,1.4559,1.3895,247554.0,396310.0,53.64,25.3,1648427264,NO,47.17,37.99,48.5,41.52,,1167,0.0,251761,NO,NO,2022-06-24,3600200.0
509,AIR,141.85,678574,Industrials,Aerospace & Defense,92.0,95.0,85.0,93.0,5.585,5.2314,419096.0,612830.0,143.4,68.16,5640561664,NO,117.45,100.72,121.92,110.41,,11665,0.0,678574,NO,NO,2008-02-06,4345300.0
512,LNTH,109.58,1345977,Healthcare,Drug Manufacturers - Specialty & Generic,92.0,86.0,91.0,93.0,3.3239,3.2696,943022.0,1094990.0,111.46,47.25,7134324224,NO,95.72,72.47,100.35,81.57,,2768,0.0,1345977,NO,NO,2022-10-11,15528900.0
514,PRSU,54.6,384201,Consumer Cyclical,Travel Services,92.0,94.0,92.0,93.0,1.5318,1.4661,251356.0,397920.0,55.7,27.92,1498729728,NO,44.8,38.02,46.76,39.8,,5540,0.0,384201,NO,NO,2004-07-01,1585832.0
517,Q,158.23,3845002,Technology,Semiconductor Equipment & Materials,92.0,38.0,89.0,95.0,10.9273,8.9301,1847309.0,2384210.0,177.28,70.5,33123741696,NO,151.5,,153.89,122.11,,168,0.0,3845002,NO,NO,2025-11-03,10626200.0
526,TSM,455.1,14808927,Technology,Semiconductors,91.0,81.0,88.0,92.0,20.18,16.8786,13715937.0,14600480.0,476.79,221.18,2360364236800,NO,414.48,341.14,422.53,367.88,,7223,1.08,14808927,YES,NO,2025-01-27,68667500.0
537,PWR,714.45,1418314,Industrials,Engineering & Construction,91.0,26.0,84.0,93.0,33.1914,29.5179,1236108.0,1843170.0,788.75,363.01,107210473472,NO,706.29,533.51,719.98,583.16,,7137,0.31,1418314,NO,NO,2009-06-30,41581400.0
538,MSGS,403.03,401997,Communication Services,Entertainment,91.0,85.0,83.0,92.0,12.0631,11.9563,262340.0,378430.0,403.03,188.59,9703393280,NO,358.96,286.76,368.76,320.42,,2710,0.0,401997,NO,NO,2023-07-31,4346300.0
540,PTGX,121.63,725775,Healthcare,Biotechnology,91.0,94.0,77.0,88.0,5.0654,4.9982,700695.0,1043450.0,126.59,49.38,7822192128,NO,104.46,89.36,106.22,95.94,,2483,0.0,725775,NO,NO,2021-10-11,45683600.0
547,UFCS,52.65,172106,Financial Services,Insurance - Property & Casualty,91.0,93.0,90.0,90.0,1.5493,1.4414,131350.0,190240.0,53.29,25.79,1350797184,NO,45.51,37.89,47.48,40.68,,11664,0.0,172106,NO,NO,2001-10-11,4057200.0
556,BLTE,154.65,194527,Healthcare,Biotechnology,91.0,75.0,27.0,31.0,6.9714,6.8971,185425.0,247480.0,200.0,56.1,6199159296,NO,149.32,140.87,146.52,159.05,,1044,0.0,194527,NO,NO,2022-05-03,7495900.0
557,PLOW,54.2,237540,Consumer Cyclical,Auto Parts,91.0,94.0,84.0,93.0,1.7257,1.6593,236698.0,305740.0,54.74,27.62,1253385472,NO,46.3,38.71,47.35,42.43,,4062,0.0,237540,NO,NO,2011-05-17,3421000.0
559,CHEF,95.29,552254,Consumer Defensive,Food Distribution,91.0,95.0,93.0,91.0,3.2243,3.1264,503541.0,694160.0,97.63,53.2,3885700096,NO,80.38,66.67,85.2,71.06,,3751,0.0,552254,NO,NO,2011-07-28,6574100.0
562,PGC,47.64,194475,Financial Services,Banks - Regional,91.0,86.0,87.0,94.0,1.3257,1.3064,134988.0,210640.0,48.31,24.42,844103488,NO,43.16,33.52,44.41,36.82,,6835,0.0,194475,NO,NO,2014-10-29,1283800.0
571,BDL,46.97,34631,Consumer Cyclical,Restaurants,91.0,97.0,92.0,93.0,2.4557,2.0136,5003.0,22270.0,47.99,26.33,87300648,NO,34.39,32.21,36.42,33.25,,13451,0.32,34631,NO,NO,2021-05-25,1544400.0
579,PSMT,195.75,443016,Consumer Defensive,Discount Stores,91.0,91.0,85.0,93.0,5.3343,5.2671,267032.0,373890.0,197.72,101.3,6047868416,NO,168.6,142.54,174.07,154.52,,7250,0.0,443016,NO,NO,2019-09-25,4886600.0
580,TSAT,46.0,275513,Technology,Communication Equipment,91.0,2.0,79.0,92.0,4.1896,4.043,257166.0,273800.0,59.12,19.59,2363412992,NO,49.33,35.6,48.82,39.03,,5263,4.41,279966,NO,NO,2023-08-11,23276300.0
586,NUTX,167.6,192678,Healthcare,Medical Care Facilities,91.0,96.0,95.0,30.0,8.2374,7.8845,158011.0,112090.0,193.07,77.21,1153312512,NO,130.91,125.1,141.21,130.88,,1062,0.0,195935,NO,NO,2025-07-22,1422400.0
587,OPLN,41.54,1048248,Consumer Cyclical,Auto & Truck Dealerships,91.0,87.0,92.0,87.0,1.3986,1.3161,970875.0,1464100.0,42.9,23.93,4401001472,NO,35.91,30.09,37.46,32.07,,4160,0.0,1048248,NO,NO,2013-11-07,40911634.0
589,MATX,194.49,384078,Industrials,Marine Shipping,91.0,82.0,77.0,92.0,5.4639,5.2525,249974.0,335060.0,203.08,86.97,5885905408,NO,184.7,144.63,186.88,164.01,,13401,0.0,384078,NO,NO,2014-03-21,7525600.0
593,PRG,46.09,830597,Industrials,Rental & Leasing Services,91.0,95.0,93.0,92.0,1.8914,1.7886,493558.0,752590.0,47.0,25.8,1846621824,NO,35.89,32.41,38.04,33.79,,10998,0.0,830597,NO,NO,2014-02-07,15858729.0
599,NUE,228.58,2342966,Basic Materials,Steel,90.0,11.0,88.0,89.0,9.43,8.5943,1597648.0,2232910.0,270.9,128.46,52057026560,NO,236.14,179.95,239.55,196.96,,11665,0.0,2342966,NO,NO,2001-06-26,358280000.0
600,CTRN,55.9,220221,Consumer Cyclical,Apparel Retail,90.0,87.0,85.0,88.0,4.1721,3.7564,149269.0,338840.0,66.38,28.44,465680128,NO,48.34,43.37,49.36,46.45,,5311,0.0,222677,NO,NO,2007-08-09,3897700.0
603,LTH,41.3,3016986,Consumer Cyclical,Leisure,90.0,95.0,93.0,92.0,1.4831,1.4059,2879885.0,3732290.0,41.79,24.14,9193492480,NO,32.44,28.37,34.34,29.75,,1185,0.0,3016986,NO,NO,2026-03-20,25367600.0
611,STLD,234.22,1202638,Basic Materials,Steel,90.0,9.0,87.0,87.0,10.8107,9.78,1191809.0,1628060.0,288.74,119.89,33777518592,NO,244.53,187.4,247.48,204.73,,7444,0.0,1203223,NO,NO,2022-12-21,38999600.0
615,TXN,285.48,12296910,Technology,Semiconductors,90.0,10.0,91.0,93.0,16.5543,13.1179,8502088.0,11668470.0,334.03,152.73,259813310464,NO,291.97,213.78,296.64,234.16,,13631,0.0,12296910,YES,NO,1987-09-16,136944000.0
626,NVMI,520.39,447914,Technology,Semiconductor Equipment & Materials,90.0,68.0,69.0,92.0,41.6843,33.3957,410050.0,538900.0,615.99,232.73,16551608320,NO,520.51,415.22,517.37,459.63,,6592,1.29,447914,NO,NO,2000-04-11,4895500.0
633,NTCT,42.41,762302,Technology,Software - Infrastructure,90.0,66.0,85.0,92.0,1.4171,1.4064,624240.0,784570.0,43.8,20.39,3032112128,NO,38.61,30.75,39.98,32.95,,6760,0.0,765735,NO,NO,2021-11-04,16146600.0
642,INSW,77.81,860167,Energy,Oil & Gas Midstream,90.0,61.0,47.0,93.0,4.0577,4.0256,582391.0,764900.0,92.66,36.03,3851960320,NO,82.57,63.42,82.69,69.92,,2415,0.0,860167,NO,NO,2024-12-27,7364100.0
644,WLFC,225.06,170149,Industrials,Rental & Leasing Services,90.0,95.0,86.0,94.0,9.5529,9.4079,123027.0,175620.0,239.44,114.01,1792966528,NO,195.66,166.17,198.77,183.44,,7491,0.0,170149,NO,NO,1996-09-18,890800.0
647,WCC,343.46,646801,Industrials,Industrial Distribution,90.0,15.0,84.0,87.0,14.9843,13.1093,566440.0,511590.0,377.9,183.0,16728181760,NO,349.05,282.5,355.06,305.11,,6824,0.0,646801,NO,NO,2023-06-16,7823100.0
658,MRX,58.94,1522383,Financial Services,Capital Markets,90.0,91.0,87.0,91.0,3.0313,3.027,1126783.0,1086250.0,67.35,27.91,4239605504,NO,56.27,42.03,57.65,46.78,,545,0.0,1522383,NO,NO,2024-04-25,7269100.0
662,NVEC,98.6,357152,Technology,Semiconductors,90.0,25.0,91.0,93.0,8.5629,7.5879,153064.0,239840.0,121.2,57.21,476944672,NO,94.41,74.29,98.06,78.62,,7826,0.0,357152,NO,NO,2004-08-17,7825100.0
663,NTRA,272.31,1732406,Healthcare,Diagnostics & Research,90.0,96.0,91.0,71.0,13.4621,12.975,1548695.0,2007660.0,274.86,131.81,38998978560,NO,213.93,209.09,220.75,215.96,,2764,1.18,1740813,NO,NO,2022-03-09,41733200.0
670,LIVN,83.06,960317,Healthcare,Medical Devices,90.0,91.0,86.0,86.0,2.4216,2.3201,815338.0,919120.0,83.98,41.02,4562779136,NO,71.92,63.28,74.72,67.58,,2688,0.0,974360,NO,NO,2017-06-23,6983200.0
683,ACA,144.62,1115846,Industrials,Engineering & Construction,89.0,91.0,89.0,85.0,3.8331,3.0846,473650.0,1475340.0,146.92,81.91,7101826560,NO,126.85,111.38,130.33,118.5,,1920,0.0,1115846,NO,NO,2019-06-28,5586000.0
691,LGIH,63.42,451827,Consumer Cyclical,Residential Construction,89.0,96.0,94.0,91.0,3.6193,3.3614,441661.0,509870.0,69.5,33.55,1473391104,NO,49.4,48.29,51.99,48.61,,3177,0.0,451827,NO,NO,2017-02-06,3565100.0
709,CTS,64.57,320119,Technology,Electronic Components,89.0,39.0,86.0,91.0,2.8343,2.5693,298937.0,519020.0,69.55,36.03,1846244224,NO,61.57,49.87,62.91,54.12,,11665,0.0,320119,NO,NO,2001-03-07,3751300.0
717,FDX,325.4,3051656,Industrials,Integrated Freight & Logistics,89.0,28.0,67.0,88.0,11.22,10.6493,2101322.0,2628760.0,345.37,174.13,77642637312,NO,318.27,261.97,321.4,291.36,,12153,0.0,3051656,NO,NO,2022-09-16,42444558.0
720,SENEA,173.06,186307,Consumer Defensive,Packaged Foods,89.0,93.0,59.0,92.0,10.0711,9.749,145146.0,213380.0,181.43,98.53,1172834816,NO,146.1,128.6,151.92,137.37,,7061,0.0,186307,NO,NO,2009-07-16,1543800.0
738,ADI,391.78,4711331,Technology,Semiconductors,89.0,13.0,82.0,89.0,21.0164,17.0428,4417979.0,6276750.0,445.91,218.37,190830952448,NO,408.02,315.41,407.5,348.12,,11665,0.32,4730893,NO,NO,2006-08-11,27748000.0
739,RDVT,62.46,209523,Technology,Software - Application,89.0,91.0,95.0,63.0,2.68,2.6429,154606.0,186100.0,64.14,33.4,881243200,NO,49.27,48.68,52.96,47.19,,2075,1.46,209523,NO,NO,2018-05-15,2401400.0
745,GOOGL,353.65,32426935,Communication Services,Internet Content & Information,89.0,10.0,83.0,66.0,13.335,11.8657,31762290.0,43727570.0,408.61,172.77,4315439693824,NO,369.63,314.42,373.39,334.47,,5499,1.31,32451932,YES,NO,2006-01-20,1643023332.0
755,FFIV,410.56,710062,Technology,Software - Infrastructure,88.0,81.0,90.0,92.0,12.3071,12.1314,710053.0,667390.0,414.0,223.76,23163486208,NO,366.23,301.57,379.7,311.93,,6808,1.22,712471,NO,NO,2005-07-21,26240600.0
767,XOMA,42.15,366860,Healthcare,Biotechnology,88.0,59.0,88.0,93.0,0.4179,0.4171,218769.0,150660.0,42.81,22.29,745158976,NO,41.42,33.43,41.85,33.02,,10092,0.0,366860,NO,NO,2015-07-22,4541600.0
772,MPWR,1312.77,1049804,Technology,Semiconductors,88.0,3.0,79.0,89.0,113.5443,96.0993,777672.0,1350910.0,1714.09,686.87,64496390144,NO,1552.05,1161.81,1513.85,1253.44,,5434,0.0,1049804,NO,NO,2021-02-11,10003300.0
774,GKOS,142.19,1024285,Healthcare,Medical Devices,88.0,97.0,88.0,80.0,5.4427,5.1351,963456.0,915090.0,148.11,73.16,8351374848,NO,128.2,109.22,131.04,119.4,,2768,0.0,1024285,NO,NO,2018-08-29,11054300.0
777,GOLF,117.35,389671,Consumer Cyclical,Leisure,88.0,97.0,82.0,90.0,3.7769,3.4704,347167.0,485660.0,118.7,72.06,6871318016,NO,95.05,89.32,98.12,94.98,,2428,0.0,389671,NO,NO,2016-10-28,6904800.0
781,GOOG,351.28,25497549,Communication Services,Internet Content & Information,88.0,10.0,83.0,63.0,13.0059,11.3823,21600891.0,28480960.0,404.47,173.88,4286519705600,NO,367.0,313.9,370.68,333.41,,5499,1.55,25497549,YES,NO,2006-01-20,1650832619.0
786,NSIT,120.41,601671,Technology,Electronics & Computer Distribution,88.0,92.0,95.0,91.0,5.16,5.1514,524820.0,522570.0,148.58,63.62,3636853760,NO,95.08,90.9,102.0,87.23,,7909,0.0,601671,NO,NO,2002-07-18,12058000.0
799,ZD,52.2,1129349,Communication Services,Advertising Agencies,88.0,92.0,80.0,91.0,1.9575,1.9346,621951.0,784070.0,52.25,22.45,1922807936,NO,45.33,38.77,45.71,40.59,,6774,0.24,1129349,NO,NO,2003-10-21,29652750.0
808,FSBC,48.18,158057,Financial Services,Banks - Regional,88.0,91.0,83.0,86.0,1.3607,1.3607,115824.0,204010.0,48.94,28.32,1029903040,NO,42.56,37.95,43.67,40.18,,1294,0.0,158057,NO,NO,2021-05-05,2211300.0
810,PBF,46.43,3837802,Energy,Oil & Gas Refining & Marketing,88.0,92.0,7.0,94.0,2.5321,2.365,3007308.0,2844470.0,52.18,21.24,5493061632,NO,41.27,36.49,41.81,38.33,,3404,0.9,3837802,NO,NO,2022-11-30,33081200.0
814,AMAL,46.65,253147,Financial Services,Banks - Regional,88.0,89.0,77.0,90.0,1.1414,1.0721,144559.0,207030.0,47.17,25.13,1393311872,NO,42.32,35.67,43.05,39.45,,1981,0.0,253147,NO,NO,2018-08-09,3584100.0
819,DXPE,162.97,247095,Industrials,Industrial Distribution,88.0,85.0,71.0,90.0,7.3814,6.8921,189579.0,204440.0,183.91,84.04,2526900736,NO,159.44,132.09,158.75,142.37,,7079,0.0,247095,NO,NO,2005-09-06,5090000.0
823,UNFI,46.19,934639,Consumer Defensive,Food Distribution,87.0,7.0,20.0,88.0,2.8014,2.4464,670864.0,816740.0,57.02,22.12,2795378944,NO,50.36,40.83,50.77,43.0,,7459,0.0,934639,NO,NO,2020-05-13,23196100.0
825,XENE,60.13,1688684,Healthcare,Biotechnology,87.0,86.0,50.0,87.0,1.8818,1.8636,1274600.0,2040130.0,63.95,30.0,5812499968,NO,54.88,47.01,55.25,50.0,,2927,0.0,1688684,NO,NO,2021-10-04,63786400.0
834,MCRI,133.17,210769,Consumer Cyclical,Resorts & Casinos,87.0,87.0,89.0,88.0,3.7879,3.7007,162962.0,240970.0,135.87,85.66,2363703040,NO,120.28,102.48,124.07,106.06,,8279,0.0,210769,NO,NO,1993-08-06,2800000.0
852,PHIN,81.33,428566,Consumer Cyclical,Auto Parts,87.0,77.0,75.0,87.0,2.9914,2.7607,379172.0,634250.0,86.94,44.26,3010882304,NO,77.75,66.38,79.36,72.11,,753,0.0,428566,NO,NO,2023-07-05,12492100.0
853,ESP,66.48,44081,Industrials,Electrical Equipment & Parts,87.0,88.0,69.0,90.0,3.2921,3.1293,37417.0,62680.0,74.77,36.0,199168912,NO,64.11,51.9,63.4,57.48,,11665,0.0,44081,NO,NO,2026-06-26,319000.0
855,CRL,225.57,905581,Healthcare,Diagnostics & Research,87.0,95.0,89.0,62.0,8.0957,7.8107,880150.0,926170.0,228.88,144.26,10865195008,NO,177.72,179.33,183.04,184.71,,6541,0.0,905581,NO,NO,2025-04-11,11604900.0
858,AROC,40.45,2682990,Energy,Oil & Gas Equipment & Services,87.0,93.0,58.0,92.0,1.3961,1.3704,1836709.0,2882730.0,42.23,21.17,7089331712,NO,36.98,30.65,37.43,33.53,,4743,0.0,2682990,NO,NO,2018-04-27,19724500.0
870,CYD,46.2,217561,Consumer Cyclical,Auto Manufacturers,87.0,3.0,78.0,85.0,3.2696,3.2368,182438.0,248970.0,61.48,21.27,1733346560,NO,49.02,42.62,49.68,45.1,,7934,0.0,217561,NO,NO,2003-11-12,10089300.0
872,TEX,73.57,1446533,Industrials,Farm & Heavy Construction Machinery,87.0,95.0,84.0,87.0,3.46,3.1157,1289761.0,1882560.0,74.69,41.7,8402913280,NO,62.65,57.73,63.8,61.31,,11663,0.0,1446533,NO,NO,2009-05-29,23281700.0
876,MBIN,50.36,210881,Financial Services,Banks - Regional,87.0,80.0,71.0,91.0,1.3851,1.3329,164477.0,252900.0,51.0,28.75,2313307136,NO,47.7,39.66,47.75,43.24,,2177,0.0,210881,NO,NO,2026-02-10,5334700.0
881,PCVX,57.72,2687485,Healthcare,Biotechnology,87.0,90.0,46.0,79.0,2.3481,2.3438,1579045.0,2312850.0,65.0,29.08,8334634496,NO,52.84,49.71,52.15,53.27,,1518,0.0,2687485,NO,NO,2022-10-24,14494400.0
897,SRRK,54.96,2072283,Healthcare,Biotechnology,87.0,87.0,83.0,78.0,2.3539,2.3154,1556312.0,2397660.0,56.54,27.07,6585765376,NO,47.89,42.74,48.71,46.56,,2033,0.0,2072283,NO,NO,2020-10-27,53359100.0
898,PDEX,58.4,80100,Healthcare,Medical Instruments & Supplies,86.0,6.0,71.0,90.0,4.2582,4.2582,43869.0,93250.0,68.99,23.47,186441168,NO,59.64,44.28,60.68,49.64,,10049,0.0,80100,NO,NO,2014-09-19,5321400.0
923,AZZ,152.49,377022,Industrials,Specialty Business Services,86.0,84.0,79.0,88.0,6.5307,5.9579,237075.0,373310.0,162.2,92.98,4577234432,NO,144.01,122.92,146.06,132.13,,11665,0.0,377022,NO,NO,2008-06-27,4336800.0
930,MCHP,89.06,12009261,Technology,Semiconductors,86.0,12.0,90.0,88.0,5.8407,4.7107,11378183.0,13825500.0,105.91,48.52,48277581824,NO,93.18,73.4,93.53,78.73,,8376,0.0,12009261,YES,NO,2007-12-04,90537000.0
934,VCEL,45.07,755213,Healthcare,Biotechnology,86.0,97.0,92.0,78.0,1.7307,1.6721,663362.0,864650.0,46.62,28.95,2301645056,NO,36.28,35.73,37.53,36.1,,7395,0.0,755213,NO,NO,2016-12-14,53758900.0
935,RCKY,41.49,87164,Consumer Cyclical,Footwear & Accessories,86.0,82.0,47.0,88.0,1.5179,1.5,61627.0,53900.0,48.7,22.19,312891168,NO,38.56,34.5,38.49,37.0,,8407,0.22,87164,NO,NO,1997-10-07,1498800.0
947,NOVT,157.74,537848,Technology,Scientific & Technical Instruments,86.0,34.0,88.0,85.0,8.0479,7.5229,479070.0,647210.0,171.85,98.27,5617820672,NO,149.11,128.17,152.56,136.14,,6858,0.0,537848,NO,NO,2022-07-25,6805900.0
954,UVSP,44.19,235088,Financial Services,Banks - Regional,86.0,89.0,85.0,86.0,1.335,1.3186,216932.0,313470.0,44.78,27.91,1230505984,NO,39.68,34.41,40.7,36.46,,7094,0.0,235088,NO,NO,2017-11-30,1435900.0
970,FTI,65.23,4981708,Energy,Oil & Gas Equipment & Services,86.0,20.0,8.0,91.0,2.3157,2.1114,4660762.0,5210850.0,77.78,31.88,26007324672,NO,70.53,56.23,68.91,62.9,,6295,0.87,4981708,NO,NO,2021-02-11,186299232.0
