Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,DRUG,93.99,350324.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,149042.0,163700.0,97.5,23.18,666261184.0,No
Leading Stocks (RS > 90),2,FCAP,66.38,53060.0,Financial Services,Banks - Regional,94.0,98.0,96.0,91.0,6219.0,17800.0,68.59,29.0,222712784.0,No
Leading Stocks (RS > 90),3,PVLA,96.81,423513.0,Healthcare,Biotechnology,98.0,92.0,97.0,98.0,225249.0,251870.0,112.0,11.17,1145890560.0,No
Leading Stocks (RS > 90),4,ARWR,64.66,3696267.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,2430755.0,3529460.0,72.36,9.57,8939734016.0,No
Leading Stocks (RS > 90),5,FBRX,23.27,289438.0,Healthcare,Biotechnology,97.0,98.0,97.0,95.0,104960.0,94000.0,25.97,4.9,291501792.0,No
Leading Stocks (RS > 90),6,IMNM,23.48,3442260.0,Healthcare,Biotechnology,97.0,97.0,98.0,97.0,1638701.0,2368800.0,25.3,5.15,2153357312.0,No
Leading Stocks (RS > 90),7,UPB,29.32,921086.0,Healthcare,Biotechnology,97.0,94.0,97.0,97.0,451188.0,553620.0,33.0,5.14,1584411520.0,No
Leading Stocks (RS > 90),8,WBD,28.9,76484532.0,Communication Services,Entertainment,97.0,95.0,96.0,97.0,46112442.0,82711820.0,30.0,7.52,71625719808.0,No
Leading Stocks (RS > 90),9,SRZN,22.36,120453.0,Healthcare,Biotechnology,97.0,98.0,97.0,97.0,72761.0,143130.0,24.94,5.9,191656976.0,No
Leading Stocks (RS > 90),10,RVMD,77.56,4159767.0,Healthcare,Biotechnology,96.0,91.0,97.0,95.0,2253730.0,2301620.0,81.49,29.17,14993884160.0,No
Leading Stocks (RS > 90),11,ESTA,74.15,732859.0,Healthcare,Medical Devices,96.0,92.0,97.0,95.0,461101.0,375690.0,74.33,26.56,2154640896.0,No
Leading Stocks (RS > 90),12,AMKR,40.28,5353851.0,Technology,Semiconductor Equipment & Materials,95.0,96.0,96.0,95.0,3333436.0,4197220.0,47.28,14.03,9956951040.0,No
Leading Stocks (RS > 90),13,PLAB,34.36,1853430.0,Technology,Semiconductor Equipment & Materials,93.0,98.0,95.0,95.0,1140615.0,3183880.0,39.8,16.46,2066771584.0,No
Leading Stocks (RS > 90),14,TAYD,58.41,13775.0,Industrials,Specialty Industrial Machinery,92.0,97.0,91.0,91.0,7963.0,6400.0,58.59,29.5,183845296.0,No
