Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,PPIH,26.29,935724,Industrials,Building Products & Equipment,94.0,98.0,97.0,93.0,90883.0,122950.0,33.09,8.81,209861776.0,No
Leading Stocks (RS > 90),2,IONQ,59.12,31282392,Technology,Computer Hardware,99.0,98.0,99.0,99.0,20072766.0,19333270.0,59.89,7.4,17607888896.0,No
Leading Stocks (RS > 90),3,OKLO,95.71,26068929,Utilities,Utilities - Regulated Electric,99.0,99.0,99.0,99.0,16806974.0,12012590.0,95.9,6.08,14105515008.0,No
Leading Stocks (RS > 90),4,COE,46.58,30496,Consumer Defensive,Education & Training Services,98.0,98.0,98.0,98.0,16393.0,25900.0,51.71,12.98,272934592.0,No
Leading Stocks (RS > 90),5,DRD,23.38,1145233,Basic Materials,Gold,97.0,91.0,94.0,97.0,512309.0,852500.0,23.38,8.38,2015510784.0,No
Leading Stocks (RS > 90),6,NCSM,47.08,37464,Energy,Oil & Gas Equipment & Services,95.0,92.0,92.0,98.0,10467.0,21790.0,51.49,16.81,119623224.0,No
Leading Stocks (RS > 90),7,TSAT,27.14,410450,Technology,Communication Equipment,95.0,96.0,96.0,98.0,122533.0,71990.0,29.91,10.11,1379110912.0,No
Leading Stocks (RS > 90),8,NNE,37.28,5024586,Industrials,Specialty Industrial Machinery,95.0,98.0,99.0,99.0,3347938.0,1947500.0,48.05,10.35,1552207616.0,No
Leading Stocks (RS > 90),9,ASA,41.46,242998,Financial Services,Asset Management,94.0,94.0,96.0,97.0,115406.0,214210.0,41.89,19.37,782445568.0,No
Leading Stocks (RS > 90),10,SEI,32.19,2703299,Energy,Oil & Gas Equipment & Services,94.0,94.0,98.0,98.0,1745538.0,2327960.0,39.02,11.64,2175493376.0,No
Leading Stocks (RS > 90),11,LTM,48.05,2469681,Industrials,Airlines,93.0,94.0,93.0,91.0,1233604.0,1887940.0,52.54,24.38,14656162816.0,No
Leading Stocks (RS > 90),12,VSEC,165.48,370403,Industrials,Aerospace & Defense,92.0,94.0,93.0,95.0,227367.0,191520.0,169.78,80.61,3421513984.0,No
"Top Movers (RS ≥ 85, Improving)",1,ZBIO,21.95,338322,Healthcare,Biotechnology,98.0,94.0,11.0,4.0,188009.0,296380.0,26.25,5.83,924321088.0,No
"Top Movers (RS ≥ 85, Improving)",2,GCT,31.23,1550067,Technology,Software - Infrastructure,96.0,95.0,38.0,5.0,943309.0,1145490.0,34.5,11.17,1176312320.0,No
"Top Movers (RS ≥ 85, Improving)",3,MAZE,23.25,555955,Healthcare,Biotechnology,95.0,79.0,8.0,5.0,311200.0,932780.0,25.5,6.71,1019533440.0,No
"Top Movers (RS ≥ 85, Improving)",4,NSSC,43.66,630321,Industrials,Security & Protection Services,91.0,18.0,12.0,2.0,331343.0,422020.0,44.24,19.0,1556758400.0,No
"Top Movers (RS ≥ 85, Improving)",5,REZI,38.94,2829527,Industrials,Industrial Distribution,97.0,94.0,70.0,11.0,1612161.0,1615520.0,39.84,14.18,5792831488.0,No
"Top Movers (RS ≥ 85, Improving)",6,WDC,102.39,11732087,Technology,Computer Hardware,97.0,95.0,89.0,17.0,7119291.0,9465980.0,103.78,28.83,35521343488.0,No
"Top Movers (RS ≥ 85, Improving)",7,STX,211.13,6337014,Technology,Computer Hardware,97.0,95.0,94.0,23.0,3684453.0,3761070.0,214.2,63.19,44951158784.0,No
"Top Movers (RS ≥ 85, Improving)",8,ECO,30.75,216376,Industrials,Marine Shipping,87.0,45.0,26.0,17.0,126954.0,128290.0,35.64,17.91,996595200.0,No
