Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,KTOS,80.77,24478837,Industrials,Aerospace & Defense,98.0,99.0,97.0,96.0,4520501.0,3293760.0,82.31,22.64,13633530880.0,No
Leading Stocks (RS > 90),2,LEU,294.97,3238814,Energy,Uranium,99.0,99.0,99.0,93.0,1382865.0,1158350.0,301.57,42.2,5370754560.0,No
Leading Stocks (RS > 90),3,CDTX,68.71,1623610,Healthcare,Biotechnology,99.0,99.0,99.0,97.0,852411.0,710520.0,74.52,10.14,1742351744.0,No
Leading Stocks (RS > 90),4,PVLA,58.24,287551,Healthcare,Biotechnology,99.0,99.0,94.0,99.0,154060.0,137530.0,63.12,11.17,644114880.0,No
Leading Stocks (RS > 90),5,IONQ,70.69,36332050,Technology,Computer Hardware,99.0,98.0,99.0,99.0,21251468.0,30524140.0,71.3,7.5,22899138560.0,No
Leading Stocks (RS > 90),6,SMR,46.72,45931955,Industrials,Specialty Industrial Machinery,98.0,97.0,99.0,95.0,13546596.0,15287270.0,53.5,9.71,6258176512.0,No
Leading Stocks (RS > 90),7,APP,650.52,12926745,Communication Services,Advertising Agencies,98.0,98.0,98.0,99.0,6094814.0,8590940.0,653.06,123.51,219997749248.0,No
Leading Stocks (RS > 90),8,DRD,25.69,1063314,Basic Materials,Gold,98.0,94.0,91.0,98.0,549422.0,923900.0,26.11,8.38,2213984256.0,No
Leading Stocks (RS > 90),9,ARQQ,41.46,1282548,Technology,Software - Infrastructure,98.0,98.0,99.0,92.0,666985.0,405260.0,52.79,3.72,634743488.0,No
Leading Stocks (RS > 90),10,GFI,41.33,5150590,Basic Materials,Gold,98.0,96.0,95.0,97.0,3120003.0,3506850.0,41.46,12.98,37569662976.0,No
