Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,CLS,242.66,7471159,Technology,Electronic Components,99.0,99.0,98.0,97.0,3529679.0,2789930.0,257.4,40.65,27982823424.0,No
Leading Stocks (RS > 90),2,AVGO,334.3,74033737,Technology,Semiconductors,96.0,96.0,95.0,93.0,19961758.0,19495410.0,356.24,134.9,1573075681280.0,No
Leading Stocks (RS > 90),3,FOA,27.8,184508,Financial Services,Credit Services,96.0,96.0,97.0,99.0,100416.0,98210.0,32.4,9.79,308004544.0,No
Leading Stocks (RS > 90),4,NCSM,43.3,14895,Energy,Oil & Gas Equipment & Services,96.0,91.0,91.0,95.0,9050.0,18850.0,44.5,16.81,110018800.0,No
Leading Stocks (RS > 90),5,AGX,210.99,1319799,Industrials,Engineering & Construction,95.0,97.0,98.0,96.0,423780.0,337650.0,253.79,86.8,2882437376.0,No
Leading Stocks (RS > 90),6,MIR,22.92,9829334,Industrials,Specialty Industrial Machinery,94.0,95.0,97.0,92.0,2926064.0,1842740.0,23.1,9.11,5283358208.0,No
Leading Stocks (RS > 90),7,ASA,39.53,150675,Financial Services,Asset Management,95.0,94.0,96.0,97.0,98720.0,132460.0,40.19,18.62,746116352.0,No
Leading Stocks (RS > 90),8,TFPM,28.25,1040331,Basic Materials,Other Precious Metals & Mining,94.0,94.0,95.0,92.0,498629.0,621100.0,28.25,14.51,5849550336.0,No
Leading Stocks (RS > 90),9,LWAY,31.12,95337,Consumer Defensive,Packaged Foods,91.0,93.0,92.0,92.0,57054.0,68220.0,32.19,19.5,473848704.0,No
"Top Movers (RS ≥ 85, Improving)",1,ZBIO,20.51,569141,Healthcare,Biotechnology,97.0,90.0,64.0,3.0,185682.0,180690.0,26.25,5.83,863682240.0,No
"Top Movers (RS ≥ 85, Improving)",2,GCT,27.06,1437314,Technology,Software - Infrastructure,93.0,83.0,42.0,3.0,853037.0,975310.0,34.5,11.17,1019244672.0,No
"Top Movers (RS ≥ 85, Improving)",3,CECO,47.17,614559,Industrials,Pollution & Treatment Controls,97.0,96.0,61.0,14.0,366787.0,457150.0,50.0,17.57,1666426368.0,No
"Top Movers (RS ≥ 85, Improving)",4,TRML,26.65,414929,Healthcare,Biotechnology,94.0,89.0,75.0,13.0,197703.0,161990.0,29.79,11.56,685213632.0,No
"Top Movers (RS ≥ 85, Improving)",5,WDC,92.04,13559754,Technology,Computer Hardware,97.0,96.0,85.0,16.0,6798341.0,7274790.0,93.09,28.83,31930699776.0,No
"Top Movers (RS ≥ 85, Improving)",6,MLTX,59.44,1514049,Healthcare,Biotechnology,89.0,84.0,61.0,9.0,487609.0,569530.0,61.87,31.42,3774523136.0,No
"Top Movers (RS ≥ 85, Improving)",7,PHVS,23.31,237027,Healthcare,Biotechnology,91.0,69.0,61.0,13.0,119838.0,118690.0,26.33,11.51,1498821248.0,No
"Top Movers (RS ≥ 85, Improving)",8,AIRT,25.5,7328,Industrials,Conglomerates,88.0,83.0,19.0,13.0,2495.0,480.0,26.7,14.56,68917320.0,No
"Top Movers (RS ≥ 85, Improving)",9,MCFT,23.08,344320,Consumer Cyclical,Recreational Vehicles,87.0,54.0,48.0,16.0,126109.0,266760.0,23.5,14.38,376351712.0,No
