Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,GRAL,91.85,3397726,Healthcare,Diagnostics & Research,99.0,96.0,97.0,99.0,929417.0,1083400.0,103.0,12.76,3310990336.0,No
Leading Stocks (RS > 90),2,COE,55.56,20916,Consumer Defensive,Education & Training Services,98.0,97.0,96.0,95.0,13101.0,7920.0,55.56,12.98,325552448.0,No
Leading Stocks (RS > 90),3,CYD,33.41,763098,Consumer Cyclical,Auto Manufacturers,97.0,98.0,97.0,98.0,280017.0,313530.0,42.6,8.61,1251798784.0,No
"Top Movers (RS ≥ 85, Improving)",1,RAPT,33.67,3948664,Healthcare,Biotechnology,99.0,97.0,90.0,1.0,175754.0,231160.0,42.39,5.66,556827520.0,No
"Top Movers (RS ≥ 85, Improving)",2,UPB,23.05,784726,Healthcare,Biotechnology,96.0,89.0,75.0,3.0,494762.0,348810.0,29.46,5.14,1242612224.0,No
"Top Movers (RS ≥ 85, Improving)",3,CLSK,20.4,43580177,Financial Services,Capital Markets,96.0,90.0,52.0,6.0,27324343.0,44991350.0,23.61,6.45,5734100992.0,No
"Top Movers (RS ≥ 85, Improving)",4,BEAM,30.62,4227607,Healthcare,Biotechnology,89.0,72.0,14.0,13.0,2587873.0,2508920.0,35.25,13.53,3097581312.0,No
"Top Movers (RS ≥ 85, Improving)",5,AEIS,197.55,727325,Industrials,Electrical Equipment & Parts,94.0,92.0,89.0,26.0,416781.0,399730.0,198.68,75.01,7456119296.0,No
"Top Movers (RS ≥ 85, Improving)",6,GMAB,30.54,4701266,Healthcare,Biotechnology,89.0,88.0,48.0,23.0,1714442.0,2477430.0,33.65,17.23,18798782464.0,No
"Top Movers (RS ≥ 85, Improving)",7,VPG,36.95,193989,Technology,Scientific & Technical Instruments,91.0,87.0,77.0,57.0,107975.0,126660.0,38.01,18.57,490662176.0,No
