Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,LTBR,20.15,3784749,Industrials,Electrical Equipment & Parts,99.0,99.0,99.0,99.0,1559252.0,1957670.0,20.21,2.53,522177824.0,No
Leading Stocks (RS > 90),2,IONQ,71.89,32362904,Technology,Computer Hardware,99.0,97.0,99.0,98.0,21535509.0,34472610.0,73.17,7.5,23247751168.0,No
Leading Stocks (RS > 90),3,SMR,45.0,24199993,Industrials,Specialty Industrial Machinery,98.0,97.0,99.0,95.0,14176809.0,19174310.0,53.5,10.4,6025175552.0,No
Leading Stocks (RS > 90),4,FUTU,167.72,3888296,Financial Services,Capital Markets,96.0,98.0,94.0,96.0,2393138.0,2143210.0,199.86,66.22,23351236608.0,No
Leading Stocks (RS > 90),5,NCSM,47.0,31115,Energy,Oil & Gas Equipment & Services,95.0,93.0,91.0,98.0,11604.0,21930.0,51.49,16.81,117869984.0,No
Leading Stocks (RS > 90),6,AAPG,38.32,17414,Healthcare,Biotechnology,95.0,98.0,98.0,94.0,10049.0,10830.0,48.45,16.5,3562356224.0,No
Leading Stocks (RS > 90),7,AEM,160.88,4349331,Basic Materials,Gold,94.0,92.0,95.0,97.0,2743784.0,3596680.0,164.54,75.17,80786644992.0,No
"Top Movers (RS ≥ 85, Improving)",1,ODP,27.73,5800161,Consumer Cyclical,Specialty Retail,90.0,53.0,10.0,1.0,471041.0,519260.0,32.21,11.85,833929152.0,No
"Top Movers (RS ≥ 85, Improving)",2,TWN,54.53,15726,Financial Services,Asset Management,86.0,85.0,72.0,13.0,8523.0,6260.0,54.95,26.45,347532576.0,No
"Top Movers (RS ≥ 85, Improving)",3,LEVI,22.9,3984553,Consumer Cyclical,Apparel Manufacturing,85.0,82.0,35.0,14.0,2594857.0,2120100.0,23.33,12.17,9060486144.0,No
"Top Movers (RS ≥ 85, Improving)",4,PINC,28.27,6125031,Healthcare,Health Information Services,89.0,81.0,77.0,26.0,1904100.0,2117590.0,28.79,17.23,2332027392.0,No
