Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
2,IREN,67.78,37985579,Financial Services,Capital Markets,99.0,99.0,98.0,21.0,36599170.0,37261810.0,75.73,5.12,18407665664.0,No
6,DTCK,5.1,12498982,Consumer Defensive,Farm Products,99.0,26.0,15.0,3.0,628282.0,2604970.0,5.44,0.4,123973160.0,No
9,SNDK,194.46,8236832,Technology,Computer Hardware,99.0,99.0,81.0,90.0,6400293.0,8595310.0,213.4,27.89,28484470784.0,No
14,CIFR,22.36,56657911,Financial Services,Capital Markets,99.0,99.0,77.0,4.0,45020703.0,51002870.0,25.11,1.86,8855989248.0,No
20,AXTI,8.42,2500988,Technology,Semiconductor Equipment & Materials,99.0,98.0,84.0,3.0,1715665.0,3970530.0,9.84,1.13,388371968.0,No
32,RHLD,145.69,88780,Industrials,Specialty Business Services,99.0,97.0,96.0,8.0,66965.0,72230.0,148.85,24.22,1242152704.0,No
43,TERN,18.08,11652648,Healthcare,Biotechnology,99.0,96.0,95.0,1.0,1830621.0,5521630.0,18.69,1.86,1578699392.0,No
59,LWLG,5.36,2978546,Basic Materials,Specialty Chemicals,99.0,99.0,92.0,1.0,2082204.0,1146610.0,6.26,0.79,693798336.0,No
60,GRAL,83.05,1154077,Healthcare,Diagnostics & Research,99.0,98.0,93.0,98.0,974265.0,1007980.0,103.0,13.52,2983315968.0,No
62,ENGS,10.68,439525,Industrials,Waste Management,99.0,97.0,3.0,1.0,382270.0,321230.0,11.12,1.36,152190000.0,No
75,DGXX,6.09,6187151,Utilities,Utilities - Independent Power Producers,99.0,96.0,97.0,7.0,2962884.0,9152850.0,6.78,0.85,275459424.0,No
89,HUT,49.07,10932352,Financial Services,Capital Markets,99.0,98.0,90.0,89.0,6823082.0,8725900.0,57.29,10.04,5169813504.0,No
90,INTG,38.04,11633,Consumer Cyclical,Lodging,99.0,91.0,8.0,9.0,7601.0,20800.0,42.5,9.57,81953568.0,No
102,EGAN,15.12,460894,Technology,Software - Application,98.0,97.0,25.0,10.0,255817.0,392590.0,15.55,4.34,408532352.0,No
109,GALT,5.57,449914,Healthcare,Biotechnology,98.0,98.0,98.0,5.0,311965.0,411040.0,6.55,0.73,359471584.0,No
111,MTSR,73.47,8635472,Healthcare,Biotechnology,98.0,97.0,75.0,16.0,2273834.0,2582030.0,74.24,12.3,7731696640.0,No
114,DAVE,232.05,1681009,Technology,Software - Application,98.0,97.0,99.0,99.0,470996.0,382270.0,286.45,37.56,3139803392.0,No
116,GNLX,8.34,269254,Healthcare,Biotechnology,98.0,95.0,82.0,5.0,163428.0,295460.0,8.46,1.99,315030528.0,No
