Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,BE,44.03,16266631,Industrials,Electrical Equipment & Parts,99.0,95.0,93.0,98.0,7642603.0,11581880.0,46.5,9.02,10308782080.0,No
Leading Stocks (RS > 90),2,LMND,59.84,5699531,Financial Services,Insurance - Property & Casualty,98.0,96.0,94.0,96.0,2665970.0,4207080.0,60.41,15.27,4421731840.0,No
Leading Stocks (RS > 90),3,COE,32.75,27459,Consumer Defensive,Education & Training Services,97.0,97.0,97.0,98.0,13833.0,6920.0,34.74,12.11,191897968.0,No
Leading Stocks (RS > 90),4,FUTU,176.4,4516513,Financial Services,Capital Markets,97.0,96.0,92.0,97.0,2334061.0,2047220.0,178.29,56.22,24570957824.0,No
Leading Stocks (RS > 90),5,FOA,28.84,184425,Financial Services,Credit Services,97.0,97.0,98.0,98.0,92664.0,127550.0,32.4,7.0,319582400.0,No
Leading Stocks (RS > 90),6,LIF,88.9,1593520,Technology,Software - Application,97.0,97.0,97.0,94.0,907932.0,818090.0,89.8,29.62,6897172480.0,No
Leading Stocks (RS > 90),7,STRT,81.52,147958,Consumer Cyclical,Auto Parts,97.0,97.0,93.0,96.0,92146.0,120850.0,82.7,31.57,330225376.0,No
Leading Stocks (RS > 90),8,TPR,113.56,5831208,Consumer Cyclical,Luxury Goods,97.0,97.0,97.0,97.0,3685433.0,4148010.0,114.05,37.79,23585275904.0,No
Leading Stocks (RS > 90),9,TPB,99.89,517461,Consumer Defensive,Tobacco,97.0,96.0,97.0,97.0,332032.0,518050.0,101.0,37.67,1800497280.0,No
Leading Stocks (RS > 90),10,IRTC,166.86,837487,Healthcare,Medical Devices,96.0,95.0,97.0,92.0,496233.0,682140.0,168.32,55.92,5360844800.0,No
Leading Stocks (RS > 90),11,SE,174.03,7134649,Consumer Cyclical,Internet Retail,95.0,96.0,98.0,97.0,4422237.0,5719970.0,181.72,75.67,102999629824.0,No
Leading Stocks (RS > 90),12,CCB,108.45,259217,Financial Services,Banks - Regional,94.0,93.0,96.0,97.0,119941.0,153850.0,108.69,46.75,1638581888.0,No
Leading Stocks (RS > 90),13,LLYVA,90.09,205826,Communication Services,Entertainment,94.0,93.0,97.0,97.0,109725.0,152070.0,90.28,37.3,8428035072.0,No
Leading Stocks (RS > 90),14,TATT,33.91,327592,Industrials,Aerospace & Defense,94.0,92.0,98.0,97.0,214654.0,190500.0,38.26,14.0,434309120.0,No
Leading Stocks (RS > 90),15,IBKR,63.49,9203752,Financial Services,Capital Markets,93.0,94.0,94.0,96.0,5175177.0,3937280.0,68.07,29.41,107921580032.0,No
Leading Stocks (RS > 90),16,EAT,158.2,3895511,Consumer Cyclical,Restaurants,91.0,95.0,97.0,98.0,1324701.0,1194460.0,192.22,58.85,7023067136.0,No
"Top Movers (RS ≥ 85, Improving)",1,SPNS,42.55,19112657,Technology,Software - Application,92.0,30.0,24.0,17.0,192995.0,371000.0,42.68,23.69,2378000384.0,No
"Top Movers (RS ≥ 85, Improving)",2,BWMN,39.74,275896,Industrials,Engineering & Construction,96.0,90.0,78.0,4.0,120898.0,167510.0,40.03,17.9,685542848.0,No
"Top Movers (RS ≥ 85, Improving)",3,GCT,32.48,2242126,Technology,Software - Infrastructure,95.0,83.0,11.0,5.0,759001.0,1276280.0,32.94,11.17,1223394944.0,No
"Top Movers (RS ≥ 85, Improving)",4,AMD,184.73,101425791,Technology,Semiconductors,94.0,89.0,16.0,4.0,54460314.0,77459250.0,186.65,76.48,299770839040.0,No
"Top Movers (RS ≥ 85, Improving)",5,MEG,27.94,939962,Industrials,Waste Management,90.0,75.0,9.0,2.0,404079.0,640840.0,34.55,10.51,986434112.0,No
"Top Movers (RS ≥ 85, Improving)",6,ASMB,24.68,128969,Healthcare,Biotechnology,97.0,94.0,31.0,11.0,44906.0,124750.0,24.94,7.75,189389728.0,No
"Top Movers (RS ≥ 85, Improving)",7,TRS,37.47,830814,Consumer Cyclical,Packaging & Containers,95.0,88.0,46.0,13.0,429224.0,556600.0,37.48,19.33,1522840832.0,No
"Top Movers (RS ≥ 85, Improving)",8,BLBD,56.48,799571,Industrials,Farm & Heavy Construction Machinery,92.0,57.0,40.0,12.0,485332.0,980210.0,60.45,30.04,1790862208.0,No
"Top Movers (RS ≥ 85, Improving)",9,CECO,46.05,485649,Industrials,Pollution & Treatment Controls,96.0,87.0,72.0,18.0,309935.0,588500.0,47.4,17.57,1626859008.0,No
"Top Movers (RS ≥ 85, Improving)",10,REZI,32.94,2365112,Industrials,Industrial Distribution,95.0,87.0,32.0,20.0,1259053.0,2610060.0,33.03,14.18,4901741056.0,No
"Top Movers (RS ≥ 85, Improving)",11,CWCO,33.08,311414,Utilities,Utilities - Regulated Water,88.0,79.0,33.0,26.0,128375.0,102280.0,34.25,22.69,526858560.0,No
"Top Movers (RS ≥ 85, Improving)",12,SPXC,191.96,1988150,Industrials,Building Products & Equipment,86.0,83.0,62.0,47.0,271377.0,480870.0,209.38,115.0,8973366272.0,No
"Top Movers (RS ≥ 85, Improving)",13,HWKN,178.81,317633,Basic Materials,Specialty Chemicals,94.0,91.0,89.0,64.0,184859.0,219870.0,185.5,98.3,3733034240.0,No
