Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,CMCL,32.19,388301,Basic Materials,Gold,97.0,98.0,96.0,93.0,258487.0,295350.0,38.75,8.8,621420992.0,No
Leading Stocks (RS > 90),2,AU,66.72,5454740,Basic Materials,Gold,96.0,97.0,94.0,97.0,3071254.0,3102600.0,79.94,22.45,33676548096.0,No
Leading Stocks (RS > 90),3,ASA,44.88,321576,Financial Services,Asset Management,94.0,96.0,91.0,97.0,153218.0,201150.0,53.76,19.37,847650816.0,No
Leading Stocks (RS > 90),4,OR,33.95,2222201,Basic Materials,Gold,92.0,96.0,91.0,96.0,1062115.0,1284850.0,42.25,17.55,6394501120.0,No
Leading Stocks (RS > 90),5,TPB,85.41,592799,Consumer Defensive,Tobacco,91.0,96.0,95.0,97.0,385317.0,365840.0,104.76,42.95,1594100480.0,No
"Top Movers (RS ≥ 85, Improving)",1,SION,42.47,1100248,Healthcare,Biotechnology,97.0,93.0,74.0,1.0,248571.0,350610.0,43.2,7.25,1876825344.0,No
"Top Movers (RS ≥ 85, Improving)",2,RAPT,33.53,470110,Healthcare,Biotechnology,99.0,98.0,86.0,2.0,236454.0,588720.0,42.39,5.66,554512192.0,No
"Top Movers (RS ≥ 85, Improving)",3,ARCT,23.18,1991118,Healthcare,Biotechnology,92.0,89.0,9.0,5.0,722154.0,906640.0,24.14,8.04,627676928.0,No
"Top Movers (RS ≥ 85, Improving)",4,ERO,20.71,1639371,Basic Materials,Copper,91.0,66.0,14.0,10.0,868068.0,1377060.0,24.48,9.3,2146103808.0,No
"Top Movers (RS ≥ 85, Improving)",5,GM,66.61,41155472,Consumer Cyclical,Auto Manufacturers,88.0,78.0,62.0,35.0,8148579.0,7219430.0,67.55,41.6,63828606976.0,No
