Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,COE,39.6,44357,Consumer Defensive,Education & Training Services,98.0,97.0,98.0,99.0,16719.0,8490.0,46.79,12.98,229053504.0,No
Leading Stocks (RS > 90),2,GEV,579.16,4980734,Industrials,Specialty Industrial Machinery,97.0,98.0,98.0,96.0,2835846.0,2503230.0,677.29,187.55,157751771136.0,No
Leading Stocks (RS > 90),3,KGC,21.43,30555013,Basic Materials,Gold,97.0,94.0,97.0,97.0,18566343.0,15100980.0,21.51,8.31,26148925440.0,No
Leading Stocks (RS > 90),4,GFI,34.4,4650574,Basic Materials,Gold,97.0,94.0,97.0,97.0,2973019.0,3099470.0,34.68,12.98,30770925568.0,No
Leading Stocks (RS > 90),5,UI,528.05,250234,Technology,Communication Equipment,96.0,95.0,97.0,98.0,138295.0,271100.0,543.99,186.4,31921231872.0,No
Leading Stocks (RS > 90),6,ASA,38.57,300024,Financial Services,Asset Management,95.0,91.0,97.0,96.0,91120.0,93230.0,39.2,18.51,727902720.0,No
Leading Stocks (RS > 90),7,AU,58.17,5175505,Basic Materials,Gold,96.0,96.0,97.0,95.0,3360020.0,2648150.0,59.19,22.45,29315532800.0,No
Leading Stocks (RS > 90),8,REVG,51.77,1615858,Industrials,Farm & Heavy Construction Machinery,95.0,95.0,96.0,92.0,726324.0,593240.0,54.68,21.54,2526241536.0,No
Leading Stocks (RS > 90),9,AEM,147.62,4887965,Basic Materials,Gold,94.0,92.0,95.0,97.0,2544679.0,2117410.0,147.96,75.17,74193403904.0,No
Leading Stocks (RS > 90),10,BBW,59.77,411757,Consumer Cyclical,Specialty Retail,94.0,94.0,94.0,91.0,243793.0,382460.0,70.01,29.32,787034432.0,No
Leading Stocks (RS > 90),11,ONC,332.84,721901,Healthcare,Biotechnology,93.0,93.0,92.0,96.0,372122.0,239930.0,335.94,170.99,40917798912.0,No
Leading Stocks (RS > 90),12,TFPM,27.64,811093,Basic Materials,Other Precious Metals & Mining,93.0,91.0,96.0,92.0,488935.0,493780.0,28.24,14.51,5715781632.0,No
Leading Stocks (RS > 90),13,FORTY,124.0,1110,Technology,Information Technology Services,92.0,92.0,93.0,93.0,456.0,400.0,134.96,70.52,1901254784.0,No
Leading Stocks (RS > 90),14,WPM,101.28,3002307,Basic Materials,Gold,92.0,92.0,95.0,95.0,1809112.0,1568540.0,103.81,55.47,46103670784.0,No
"Top Movers (RS ≥ 85, Improving)",1,DK,30.87,2958314,Energy,Oil & Gas Refining & Marketing,96.0,90.0,75.0,4.0,1936250.0,2968970.0,30.94,11.03,1858107648.0,No
"Top Movers (RS ≥ 85, Improving)",2,IREN,28.95,48979634,Financial Services,Capital Markets,99.0,98.0,73.0,9.0,26328274.0,29705480.0,29.85,5.12,7915977728.0,No
"Top Movers (RS ≥ 85, Improving)",3,IONS,57.65,15186390,Healthcare,Biotechnology,95.0,83.0,23.0,11.0,1912193.0,1789590.0,57.91,23.95,9188891648.0,No
"Top Movers (RS ≥ 85, Improving)",4,DOOO,66.72,773654,Consumer Cyclical,Recreational Vehicles,92.0,81.0,24.0,5.0,275500.0,363080.0,72.21,31.78,4868151808.0,No
"Top Movers (RS ≥ 85, Improving)",5,ARWR,25.65,5399365,Healthcare,Biotechnology,90.0,16.0,7.0,3.0,2016440.0,2311760.0,27.34,9.57,3545626368.0,No
"Top Movers (RS ≥ 85, Improving)",6,CVI,31.72,2341762,Energy,Oil & Gas Refining & Marketing,94.0,86.0,82.0,9.0,1372375.0,2317510.0,32.67,15.1,3191859200.0,No
"Top Movers (RS ≥ 85, Improving)",7,NSSC,38.5,550947,Industrials,Security & Protection Services,85.0,34.0,11.0,3.0,319158.0,535780.0,46.07,19.0,1371879936.0,No
"Top Movers (RS ≥ 85, Improving)",8,KE,29.07,305712,Industrials,Electrical Equipment & Parts,95.0,71.0,52.0,14.0,176591.0,323370.0,29.11,12.41,703789568.0,No
"Top Movers (RS ≥ 85, Improving)",9,AMBA,80.02,1864830,Technology,Semiconductor Equipment & Materials,91.0,81.0,17.0,12.0,922432.0,1388660.0,93.44,38.86,3393976064.0,No
"Top Movers (RS ≥ 85, Improving)",10,TSEM,60.77,1613646,Technology,Semiconductors,93.0,88.0,53.0,21.0,976353.0,1942250.0,61.64,28.64,6790170624.0,No
"Top Movers (RS ≥ 85, Improving)",11,MCFT,22.2,216346,Consumer Cyclical,Recreational Vehicles,86.0,75.0,20.0,17.0,122753.0,236180.0,23.5,14.38,361839040.0,No
"Top Movers (RS ≥ 85, Improving)",12,TRS,38.1,706279,Consumer Cyclical,Packaging & Containers,94.0,93.0,56.0,30.0,467425.0,580640.0,39.09,19.33,1544380800.0,No
