Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,ATRO,44.15,5171027,Industrials,Aerospace & Defense,97.0,94.0,97.0,96.0,690461.0,677220.0,46.6,14.13,1563353984.0,No
Leading Stocks (RS > 90),2,BE,63.05,20649689,Industrials,Electrical Equipment & Parts,99.0,99.0,92.0,98.0,9514593.0,9490270.0,65.63,9.02,14737193984.0,No
Leading Stocks (RS > 90),3,PRPO,21.2,27104,Healthcare,Diagnostics & Research,99.0,98.0,97.0,91.0,13408.0,20410.0,22.38,3.9,34335096.0,No
Leading Stocks (RS > 90),4,DRD,22.88,837862,Basic Materials,Gold,98.0,91.0,95.0,98.0,490585.0,772710.0,22.95,7.64,1973251328.0,No
Leading Stocks (RS > 90),5,CYD,37.05,378519,Consumer Cyclical,Auto Manufacturers,98.0,98.0,97.0,99.0,244206.0,249790.0,37.49,8.61,1390803328.0,No
Leading Stocks (RS > 90),6,WLDN,101.11,654418,Industrials,Engineering & Construction,98.0,99.0,96.0,92.0,412380.0,426180.0,121.0,30.43,1482788224.0,No
Leading Stocks (RS > 90),7,INOD,57.68,5208520,Technology,Information Technology Services,97.0,94.0,97.0,99.0,2480496.0,2340760.0,71.0,13.02,1836376576.0,No
Leading Stocks (RS > 90),8,IESC,381.26,244837,Industrials,Engineering & Construction,96.0,95.0,96.0,92.0,147829.0,126420.0,386.18,146.51,7574690304.0,No
Leading Stocks (RS > 90),9,VST,209.26,7679724,Utilities,Utilities - Independent Power Producers,96.0,96.0,97.0,95.0,4605351.0,3707930.0,216.85,75.21,70903169024.0,No
Leading Stocks (RS > 90),10,ASA,40.3,207970,Financial Services,Asset Management,95.0,94.0,97.0,97.0,107064.0,175530.0,40.97,18.8,760512128.0,No
Leading Stocks (RS > 90),11,LTM,47.63,2056011,Industrials,Airlines,94.0,93.0,94.0,92.0,1180777.0,1528450.0,52.54,24.02,14921758720.0,No
Leading Stocks (RS > 90),12,RBRK,80.64,17976819,Technology,Software - Infrastructure,91.0,96.0,98.0,98.0,3701495.0,3276040.0,103.0,30.09,15603274752.0,No
Leading Stocks (RS > 90),13,SEI,29.36,2740100,Energy,Oil & Gas Equipment & Services,92.0,96.0,98.0,98.0,1666335.0,1879360.0,39.02,10.96,1984213504.0,No
"Top Movers (RS ≥ 85, Improving)",1,TRML,47.6,3046470,Healthcare,Biotechnology,98.0,91.0,69.0,7.0,575585.0,2548790.0,47.69,11.56,1222953472.0,No
"Top Movers (RS ≥ 85, Improving)",2,PI,190.68,788312,Technology,Semiconductors,94.0,86.0,9.0,3.0,502461.0,618320.0,239.88,60.85,5535478784.0,No
"Top Movers (RS ≥ 85, Improving)",3,MOD,151.45,1551325,Consumer Cyclical,Auto Parts,94.0,91.0,21.0,9.0,1028017.0,628390.0,154.0,64.79,7949740544.0,No
"Top Movers (RS ≥ 85, Improving)",4,ANET,150.99,17489972,Technology,Computer Hardware,96.0,93.0,67.0,19.0,9222553.0,7602800.0,151.71,59.43,189762224128.0,No
"Top Movers (RS ≥ 85, Improving)",5,PENG,25.58,2094850,Technology,Information Technology Services,90.0,88.0,29.0,24.0,969832.0,572880.0,26.16,14.2,1342516224.0,No
"Top Movers (RS ≥ 85, Improving)",6,DAKT,21.0,1920163,Technology,Electronic Components,94.0,83.0,61.0,59.0,353401.0,232410.0,22.25,10.24,1031782336.0,No
