Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,BE,90.22,19118575,Industrials,Electrical Equipment & Parts,99.0,99.0,95.0,94.0,12193841.0,17757130.0,91.23,9.02,21112465408.0,No
Leading Stocks (RS > 90),2,ASTS,56.92,18483125,Technology,Communication Equipment,96.0,95.0,98.0,99.0,10324047.0,12608800.0,60.95,17.5,20584146944.0,No
"Top Movers (RS ≥ 85, Improving)",1,WDC,130.59,18011956,Technology,Computer Hardware,98.0,96.0,95.0,9.0,7774653.0,9757660.0,131.12,28.83,45304557568.0,No
"Top Movers (RS ≥ 85, Improving)",2,ARCT,20.45,1039662,Healthcare,Biotechnology,90.0,76.0,23.0,1.0,593673.0,808780.0,25.88,8.04,669632448.0,No
"Top Movers (RS ≥ 85, Improving)",3,VECO,33.08,4449722,Technology,Semiconductor Equipment & Materials,90.0,23.0,6.0,4.0,820858.0,904870.0,34.18,16.92,1990153216.0,No
"Top Movers (RS ≥ 85, Improving)",4,ACLS,94.72,2306442,Technology,Semiconductor Equipment & Materials,88.0,78.0,61.0,2.0,495814.0,561980.0,107.23,40.4,2978554880.0,No
"Top Movers (RS ≥ 85, Improving)",5,SA,24.99,1666001,Basic Materials,Gold,96.0,89.0,82.0,13.0,1087461.0,2391910.0,25.42,9.4,2552205312.0,No
"Top Movers (RS ≥ 85, Improving)",6,GMAB,31.77,3594733,Healthcare,Biotechnology,92.0,82.0,29.0,13.0,1407509.0,2151550.0,31.82,17.23,19555903488.0,No
"Top Movers (RS ≥ 85, Improving)",7,MRUS,94.15,6662841,Healthcare,Biotechnology,96.0,90.0,79.0,21.0,1436814.0,5659230.0,94.56,33.19,7135105024.0,No
"Top Movers (RS ≥ 85, Improving)",8,GSAT,39.16,1516252,Communication Services,Telecom Services,94.0,93.0,89.0,29.0,937373.0,1099910.0,41.1,15.0,4960504832.0,No
"Top Movers (RS ≥ 85, Improving)",9,VIPS,20.69,6013088,Consumer Cyclical,Internet Retail,90.0,83.0,46.0,34.0,2660979.0,3190750.0,20.71,12.14,9573136384.0,No
