Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,RKLB,48.13,40217343,Industrials,Aerospace & Defense,99.0,99.0,99.0,99.0,23071923.0,19756770.0,53.44,5.74,23218538496.0,No
Leading Stocks (RS > 90),2,HSAI,26.63,5434154,Consumer Cyclical,Auto Parts,99.0,99.0,99.0,99.0,3284871.0,3841280.0,27.94,3.56,3535570944.0,No
Leading Stocks (RS > 90),3,LEU,208.93,2400843,Energy,Uranium,99.0,99.0,99.0,97.0,1448217.0,1815440.0,264.9,34.91,3804155648.0,No
Leading Stocks (RS > 90),4,TLN,378.79,2344980,Utilities,Utilities - Independent Power Producers,97.0,98.0,96.0,96.0,1136777.0,730010.0,394.07,137.5,17305135104.0,No
Leading Stocks (RS > 90),5,ACFN,28.5,31367,Technology,Scientific & Technical Instruments,97.0,97.0,94.0,98.0,18768.0,25310.0,33.0,8.75,71291040.0,No
Leading Stocks (RS > 90),6,XPEV,24.33,11997469,Consumer Cyclical,Auto Manufacturers,97.0,93.0,98.0,99.0,7288358.0,12527760.0,27.16,7.16,23487977472.0,No
Leading Stocks (RS > 90),7,UI,535.14,245403,Technology,Communication Equipment,96.0,96.0,98.0,98.0,125741.0,229180.0,536.73,184.0,32375275520.0,No
Leading Stocks (RS > 90),8,LLYVK,97.14,597408,Communication Services,Entertainment,95.0,94.0,94.0,96.0,356182.0,373070.0,97.7,37.76,8868075520.0,No
Leading Stocks (RS > 90),9,LLYVA,94.25,190363,Communication Services,Entertainment,95.0,94.0,95.0,97.0,122253.0,157920.0,95.35,37.3,8847011840.0,No
Leading Stocks (RS > 90),10,SENEB,112.0,457,Consumer Defensive,Packaged Foods,93.0,93.0,93.0,94.0,193.0,100.0,112.0,59.6,769830912.0,No
Leading Stocks (RS > 90),11,ATAT,37.14,3051257,Consumer Cyclical,Lodging,93.0,95.0,95.0,97.0,1292914.0,1036520.0,37.84,16.17,5130846208.0,No
Leading Stocks (RS > 90),12,IBKR,63.22,10875503,Financial Services,Capital Markets,92.0,96.0,93.0,96.0,5166322.0,4422440.0,68.07,30.01,107471118336.0,No
"Top Movers (RS ≥ 85, Improving)",1,AEHR,25.72,3808309,Technology,Semiconductor Equipment & Materials,98.0,96.0,17.0,6.0,1613617.0,2229440.0,26.43,6.27,769416320.0,No
"Top Movers (RS ≥ 85, Improving)",2,ASMB,25.67,143100,Healthcare,Biotechnology,97.0,91.0,52.0,8.0,63709.0,145810.0,27.17,7.75,399502976.0,No
"Top Movers (RS ≥ 85, Improving)",3,GCT,26.54,1303642,Technology,Software - Infrastructure,90.0,88.0,14.0,3.0,809100.0,1304900.0,34.5,11.17,999658304.0,No
"Top Movers (RS ≥ 85, Improving)",4,PHVS,24.0,261345,Healthcare,Biotechnology,93.0,61.0,22.0,8.0,117080.0,117200.0,26.33,11.51,1543187968.0,No
"Top Movers (RS ≥ 85, Improving)",5,RCKY,29.93,168768,Consumer Cyclical,Footwear & Accessories,89.0,74.0,31.0,5.0,62939.0,60420.0,33.04,11.93,223527424.0,No
"Top Movers (RS ≥ 85, Improving)",6,REX,60.87,178090,Basic Materials,Chemicals,93.0,88.0,50.0,12.0,104898.0,90830.0,61.51,33.45,1002461952.0,No
"Top Movers (RS ≥ 85, Improving)",7,SLGL,23.01,38390,Healthcare,Biotechnology,99.0,97.0,82.0,19.0,22369.0,39810.0,26.89,4.01,62805636.0,No
"Top Movers (RS ≥ 85, Improving)",8,DDS,527.04,203075,Consumer Cyclical,Department Stores,89.0,87.0,58.0,15.0,130600.0,150430.0,541.28,282.24,8222291968.0,No
"Top Movers (RS ≥ 85, Improving)",9,PRM,21.52,2125457,Basic Materials,Specialty Chemicals,97.0,95.0,91.0,66.0,1151185.0,1271930.0,21.93,8.76,3152379136.0,No
