Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,LTM,45.3,8147068,Industrials,Airlines,95.0,95.0,95.0,93.0,825103.0,1502130.0,46.43,23.59,13745242112.0,No
Leading Stocks (RS > 90),2,PLTR,155.98,214605396,Technology,Software - Infrastructure,98.0,99.0,99.0,99.0,74059798.0,70052470.0,190.0,29.31,370108760064.0,No
Leading Stocks (RS > 90),3,FUTU,178.64,5210057,Financial Services,Capital Markets,98.0,98.0,94.0,97.0,2349127.0,1887890.0,179.17,56.22,24874475520.0,No
Leading Stocks (RS > 90),4,ACFN,25.3,29472,Technology,Scientific & Technical Instruments,97.0,91.0,94.0,97.0,17385.0,35950.0,33.0,8.75,63286432.0,No
Leading Stocks (RS > 90),5,AS,37.22,6835036,Consumer Cyclical,Leisure,96.0,98.0,98.0,97.0,4176446.0,4902820.0,40.21,13.16,20654997504.0,No
Leading Stocks (RS > 90),6,SENEB,105.76,457,Consumer Defensive,Packaged Foods,94.0,93.0,94.0,95.0,183.0,0.0,107.99,59.6,735511104.0,No
Leading Stocks (RS > 90),7,DASH,243.82,6506500,Consumer Cyclical,Internet Retail,93.0,95.0,95.0,96.0,3891437.0,4597190.0,278.15,122.32,104158691328.0,No
"Top Movers (RS ≥ 85, Improving)",1,W,79.97,7424224,Consumer Cyclical,Internet Retail,98.0,96.0,10.0,8.0,4527395.0,4083000.0,81.94,20.41,10368990208.0,No
"Top Movers (RS ≥ 85, Improving)",2,ESEA,62.64,63920,Industrials,Marine Shipping,97.0,96.0,92.0,11.0,41246.0,58650.0,63.19,24.58,438894048.0,No
"Top Movers (RS ≥ 85, Improving)",3,CVI,28.9,2160607,Energy,Oil & Gas Refining & Marketing,92.0,91.0,77.0,8.0,1172509.0,1646470.0,32.67,15.1,2905044224.0,No
"Top Movers (RS ≥ 85, Improving)",4,ASMB,26.0,168911,Healthcare,Biotechnology,98.0,92.0,43.0,16.0,55150.0,175070.0,26.24,7.75,405649184.0,No
"Top Movers (RS ≥ 85, Improving)",5,EL,86.26,11246316,Consumer Defensive,Household & Personal Products,88.0,84.0,8.0,7.0,4093762.0,3678250.0,103.44,48.37,31028609024.0,No
"Top Movers (RS ≥ 85, Improving)",6,KE,27.4,374313,Industrials,Electrical Equipment & Parts,95.0,74.0,21.0,15.0,179696.0,316980.0,27.91,12.41,667901056.0,No
"Top Movers (RS ≥ 85, Improving)",7,INBX,24.41,177053,Healthcare,Biotechnology,98.0,96.0,56.0,20.0,104754.0,85260.0,25.29,10.8,353588608.0,No
"Top Movers (RS ≥ 85, Improving)",8,SPNS,42.72,1131728,Technology,Software - Application,94.0,29.0,23.0,17.0,688869.0,3343100.0,42.76,23.69,2388632576.0,No
"Top Movers (RS ≥ 85, Improving)",9,TWN,48.74,19848,Financial Services,Asset Management,87.0,86.0,23.0,17.0,12351.0,6110.0,49.1,26.45,310604768.0,No
