Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,ASTS,115.77,33680239.0,Technology,Communication Equipment,98.0,98.0,92.0,95.0,13669264.0,19027630.0,120.8,17.5,42534047744.0,No
Leading Stocks (RS > 90),2,MU,362.75,47901925.0,Technology,Semiconductors,98.0,97.0,97.0,98.0,27101433.0,32383450.0,365.81,61.54,408278466560.0,No
Leading Stocks (RS > 90),3,PL,28.78,19870362.0,Industrials,Aerospace & Defense,98.0,98.0,98.0,98.0,11111079.0,15389400.0,30.9,2.79,9027271680.0,No
Leading Stocks (RS > 90),4,IMOS,42.57,71853.0,Technology,Semiconductors,97.0,97.0,98.0,97.0,21487.0,46540.0,43.16,12.78,1483572992.0,No
Leading Stocks (RS > 90),5,VELO,21.62,1993879.0,Technology,Computer Hardware,98.0,98.0,98.0,97.0,1174829.0,1727610.0,23.84,1.43,532233184.0,No
Leading Stocks (RS > 90),6,BIOA,20.16,1057558.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,98.0,98.0,98.0,615261.0,1222890.0,24.0,2.88,722837504.0,No
Leading Stocks (RS > 90),7,RVMD,120.28,4798696.0,Healthcare,Biotechnology,98.0,97.0,98.0,98.0,3163111.0,7627930.0,124.49,29.17,23252506624.0,No
Leading Stocks (RS > 90),8,TAYD,74.48,58220.0,Industrials,Specialty Industrial Machinery,96.0,95.0,97.0,93.0,12898.0,40740.0,75.0,29.5,234844240.0,No
Leading Stocks (RS > 90),9,GLSI,24.88,974183.0,Healthcare,Biotechnology,97.0,98.0,98.0,96.0,370080.0,514970.0,32.91,7.78,344700928.0,No
Leading Stocks (RS > 90),10,ENLT,51.2,89651.0,Utilities,Utilities - Renewable,97.0,95.0,96.0,95.0,36838.0,63740.0,52.92,14.01,6761846272.0,No
Leading Stocks (RS > 90),11,AG,21.5,32130526.0,Basic Materials,Silver,97.0,95.0,94.0,97.0,19301301.0,24916320.0,21.54,5.09,10542655488.0,No
Leading Stocks (RS > 90),12,KTOS,130.72,4894290.0,Industrials,Aerospace & Defense,97.0,98.0,95.0,96.0,2986006.0,4876430.0,132.0,23.9,22070857728.0,No
Leading Stocks (RS > 90),13,RKLB,96.3,36105306.0,Industrials,Aerospace & Defense,97.0,98.0,95.0,95.0,22874838.0,29250040.0,99.58,14.71,51439255552.0,No
Leading Stocks (RS > 90),14,BELFB,200.11,257372.0,Technology,Electronic Components,96.0,91.0,93.0,95.0,158916.0,161340.0,202.49,58.0,2533505280.0,No
Leading Stocks (RS > 90),15,PSLV,29.39,20663520.0,ETF,ETF,96.0,96.0,97.0,96.0,13416579.0,24502910.0,30.76,9.96,17784387584.0,No
Leading Stocks (RS > 90),16,AGX,383.66,883784.0,Industrials,Engineering & Construction,95.0,93.0,92.0,94.0,356688.0,364700.0,399.3,101.02,5322672640.0,No
Leading Stocks (RS > 90),17,BELFA,182.73,76912.0,Technology,Electronic Components,95.0,93.0,95.0,95.0,33033.0,71910.0,187.73,53.95,2557318656.0,No
Leading Stocks (RS > 90),18,LUNR,21.58,19602610.0,Industrials,Aerospace & Defense,95.0,98.0,97.0,94.0,9032929.0,13238970.0,24.95,6.13,3071067392.0,No
Leading Stocks (RS > 90),19,MKSI,203.99,1611991.0,Technology,Scientific & Technical Instruments,95.0,95.0,95.0,95.0,930111.0,1017540.0,211.08,54.84,13701901312.0,No
Leading Stocks (RS > 90),20,AA,60.07,12252353.0,Basic Materials,Aluminum,95.0,95.0,97.0,95.0,7117612.0,10234210.0,66.95,21.53,15555969024.0,No
Leading Stocks (RS > 90),21,KLAC,1567.82,1532027.0,Technology,Semiconductor Equipment & Materials,95.0,95.0,95.0,93.0,992917.0,1135470.0,1581.34,551.33,206457634816.0,No
Leading Stocks (RS > 90),22,MRCY,103.02,970678.0,Industrials,Aerospace & Defense,95.0,97.0,93.0,95.0,631830.0,839760.0,103.84,39.42,6191515648.0,No
Leading Stocks (RS > 90),23,ERO,29.52,1842238.0,Basic Materials,Copper,95.0,92.0,92.0,96.0,1174459.0,1928980.0,31.75,9.3,3074631168.0,No
Leading Stocks (RS > 90),24,CMPO,25.12,2035732.0,Industrials,Metal Fabrication,94.0,95.0,92.0,93.0,1236980.0,2488380.0,26.78,9.24,7270115840.0,No
Leading Stocks (RS > 90),25,AMAT,327.01,11399265.0,Technology,Semiconductor Equipment & Materials,94.0,95.0,95.0,93.0,7335101.0,8167620.0,331.0,123.74,260510056448.0,No
Leading Stocks (RS > 90),26,ASML,1358.57,2469093.0,Technology,Semiconductor Equipment & Materials,93.0,95.0,93.0,94.0,1425793.0,2033920.0,1375.37,578.51,527401877504.0,No
Leading Stocks (RS > 90),27,UCTT,43.75,969300.0,Technology,Semiconductor Equipment & Materials,93.0,98.0,96.0,94.0,632204.0,1331620.0,46.0,16.66,1985685120.0,No
Leading Stocks (RS > 90),28,PFSI,159.46,970115.0,Financial Services,Mortgage Finance,91.0,94.0,94.0,92.0,348035.0,434660.0,160.36,85.74,8286414336.0,No
