Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
4,DBVT,16.06,397556,Healthcare,Biotechnology,99.0,99.0,99.0,,75946.0,204330.0,18.0,0.44,460373056.0,No
5,BETR,74.89,875479,Financial Services,Mortgage Finance,99.0,99.0,14.0,42.0,659526.0,980620.0,94.06,7.71,894804288.0,No
6,MENS,60.0,493799,Healthcare,Biotechnology,99.0,,93.0,,262965.0,492100.0,67.0,6.01,4561659904.0,No
15,NVFY,5.53,1504463,Consumer Cyclical,"Furnishings, Fixtures & Appliances",99.0,99.0,98.0,76.0,1137593.0,1303350.0,5.93,0.39,207963888.0,No
17,CELC,65.5,1788159,Healthcare,Biotechnology,99.0,99.0,99.0,13.0,1698237.0,1792020.0,83.0,7.58,2778949632.0,No
31,NVTS,15.0,56756585,Technology,Semiconductors,99.0,97.0,99.0,4.0,36213395.0,109892730.0,17.79,1.52,3197674752.0,No
48,ONEG,12.38,357448,Industrials,Engineering & Construction,99.0,99.0,99.0,3.0,247412.0,442860.0,13.5,1.48,198080000.0,No
53,RR,5.63,42727876,Industrials,Specialty Industrial Machinery,99.0,99.0,94.0,97.0,38115843.0,64069460.0,7.43,0.52,885335744.0,No
59,ALM,8.35,3549211,Basic Materials,Other Industrial Metals & Mining,99.0,98.0,98.0,99.0,1671051.0,5058000.0,10.68,1.17,1809714688.0,No
62,JFU,5.13,116868,Technology,Information Technology Services,99.0,96.0,75.0,9.0,55823.0,276900.0,5.84,1.01,44709044.0,No
64,KOD,19.0,1397171,Healthcare,Biotechnology,99.0,99.0,98.0,81.0,860356.0,1043740.0,19.39,1.92,1003612096.0,No
68,LPTH,8.3,1813826,Technology,Electronic Components,99.0,99.0,94.0,95.0,1458553.0,2597310.0,10.69,1.4,370762784.0,No
69,PRAX,190.02,1609348,Healthcare,Biotechnology,99.0,29.0,68.0,3.0,755737.0,2234220.0,205.89,26.7,4364713472.0,No
76,EOSE,16.32,48227932,Industrials,Electrical Equipment & Parts,99.0,98.0,97.0,99.0,17399064.0,26122370.0,19.05,2.06,4564519936.0,No
78,GRAL,83.71,1281400,Healthcare,Diagnostics & Research,99.0,97.0,96.0,99.0,972090.0,1311960.0,103.0,12.76,3017561344.0,No
79,RAPT,33.53,470110,Healthcare,Biotechnology,99.0,98.0,86.0,2.0,236454.0,588720.0,42.39,5.66,554512192.0,No
80,CTEV,66.98,179127,Healthcare,Health Information Services,99.0,99.0,99.0,96.0,124607.0,107000.0,74.07,4.8,1093270016.0,No
82,RYOJ,9.12,22053863,Industrials,Consulting Services,99.0,3.0,,,1078119.0,4548740.0,11.43,1.81,130410000.0,No
83,ATAI,5.91,7623233,Healthcare,Biotechnology,99.0,99.0,98.0,46.0,6480168.0,8689950.0,6.75,1.04,1512838400.0,No
84,FLUX,6.19,570402,Industrials,Electrical Equipment & Parts,99.0,94.0,6.0,7.0,425648.0,653480.0,7.3,1.15,104212968.0,No
85,UUUU,20.64,19662630,Energy,Uranium,99.0,99.0,97.0,14.0,19557942.0,40365300.0,27.33,3.2,4761129984.0,No
97,AMLX,15.34,2470688,Healthcare,Biotechnology,98.0,99.0,98.0,99.0,1645350.0,1827960.0,16.96,2.6,1637345152.0,No
98,INTG,34.9,33680,Consumer Cyclical,Lodging,98.0,82.0,4.0,13.0,4845.0,12030.0,40.99,9.57,75188736.0,No
105,PRE,16.54,149589,Healthcare,Diagnostics & Research,98.0,98.0,95.0,77.0,88115.0,113060.0,17.45,3.1,199121360.0,No
107,PMI,12.51,4365126,Healthcare,Medical Devices,98.0,95.0,,,2420125.0,2043870.0,12.67,4.19,922001728.0,No
108,ASM,5.16,7582513,Basic Materials,Other Precious Metals & Mining,98.0,99.0,98.0,99.0,5491962.0,6431680.0,6.67,0.85,755547840.0,No
117,HUT,47.11,6747299,Financial Services,Capital Markets,98.0,98.0,91.0,18.0,6076821.0,8560330.0,57.29,10.04,4972475904.0,No
122,AVTX,17.43,910447,Healthcare,Biotechnology,98.0,95.0,18.0,1.0,335351.0,346440.0,19.4,3.39,310254016.0,No
127,EGAN,14.81,397981,Technology,Software - Application,98.0,94.0,77.0,18.0,198743.0,712290.0,15.21,4.34,400156384.0,No
129,GEOS,23.92,253507,Energy,Oil & Gas Equipment & Services,98.0,97.0,98.0,5.0,201071.0,192420.0,24.28,5.51,306671200.0,No
131,CDE,18.48,22399669,Basic Materials,Gold,98.0,98.0,94.0,25.0,14925154.0,16230930.0,23.62,4.58,11874172928.0,No
133,AXTI,5.17,2124746,Technology,Semiconductor Equipment & Materials,98.0,98.0,86.0,2.0,1141914.0,1783350.0,5.67,1.13,238465920.0,No
134,PHLT,7.75,2340023,Healthcare,Health Information Services,98.0,98.0,89.0,17.0,1377579.0,979390.0,7.76,2.17,623413248.0,No
136,PRPO,21.42,25334,Healthcare,Diagnostics & Research,98.0,98.0,98.0,62.0,14368.0,16600.0,22.38,3.9,34694080.0,No
139,HOUS,10.09,2962275,Real Estate,Real Estate Services,98.0,98.0,88.0,18.0,2749150.0,3099400.0,12.03,2.71,1129760256.0,No
152,IMDX,6.53,333862,Healthcare,Diagnostics & Research,98.0,29.0,18.0,94.0,39648.0,52010.0,6.59,1.92,188604144.0,No
156,SSRM,22.11,3896684,Basic Materials,Gold,98.0,98.0,95.0,98.0,3540193.0,3423650.0,25.98,5.06,4484485120.0,No
167,TOYO,7.49,66299,Technology,Solar,98.0,95.0,92.0,13.0,54298.0,109720.0,8.39,2.3,282991456.0,No
176,REAL,12.15,4417334,Consumer Cyclical,Luxury Goods,98.0,97.0,85.0,94.0,3953137.0,3156180.0,12.47,2.71,1400132864.0,No
190,CPS,37.4,249815,Consumer Cyclical,Auto Parts,97.0,98.0,96.0,48.0,204507.0,175230.0,40.67,10.38,659489664.0,No
195,SION,42.47,1100248,Healthcare,Biotechnology,97.0,93.0,74.0,1.0,248571.0,350610.0,43.2,7.25,1876825344.0,No
197,TTI,7.61,5367164,Industrials,Conglomerates,97.0,95.0,80.0,9.0,2002976.0,4039100.0,8.05,2.03,1014925120.0,No
201,LXEO,9.6,977063,Healthcare,Biotechnology,97.0,39.0,4.0,2.0,789962.0,2203730.0,11.72,1.45,668411712.0,No
206,GNLX,6.72,312257,Healthcare,Biotechnology,97.0,94.0,87.0,23.0,139559.0,207710.0,6.85,1.99,253837536.0,No
210,CMCL,32.19,388301,Basic Materials,Gold,97.0,98.0,96.0,93.0,258487.0,295350.0,38.75,8.8,621420992.0,No
212,BNR,10.15,93016,Healthcare,Diagnostics & Research,97.0,98.0,97.0,2.0,41373.0,12430.0,11.12,2.18,100991928.0,No
234,OPXS,17.04,91932,Industrials,Aerospace & Defense,97.0,94.0,97.0,19.0,54778.0,88730.0,17.76,5.36,117799832.0,No
241,MUX,19.76,3599329,Basic Materials,Other Precious Metals & Mining,97.0,95.0,87.0,16.0,1549635.0,2257040.0,24.88,6.38,1076486656.0,No
253,WBD,20.33,69614987,Communication Services,Entertainment,97.0,97.0,95.0,43.0,59701504.0,27162010.0,20.58,7.25,50332446720.0,No
255,FTK,16.16,781525,Energy,Oil & Gas Equipment & Services,97.0,93.0,98.0,96.0,447962.0,333450.0,17.93,4.7,482503392.0,No
258,SPAI,6.87,618274,Industrials,Aerospace & Defense,97.0,98.0,89.0,89.0,407021.0,611460.0,9.16,1.47,153761840.0,No
260,USAU,17.46,548852,Basic Materials,Gold,97.0,96.0,94.0,99.0,337732.0,463680.0,19.2,5.59,250691456.0,No
261,DRD,25.67,1103742,Basic Materials,Gold,97.0,98.0,77.0,97.0,740306.0,776030.0,31.91,8.38,2241242624.0,No
267,DRUG,69.19,253180,Healthcare,Biotechnology,97.0,,99.0,,82876.0,125360.0,70.23,23.18,512831328.0,No
272,MTA,6.97,2918311,Basic Materials,Other Precious Metals & Mining,97.0,96.0,91.0,49.0,655209.0,770440.0,7.73,2.45,645020352.0,No
282,MLCI,7.48,47161,Financial Services,Asset Management,96.0,97.0,75.0,82.0,35184.0,50620.0,8.74,3.12,94089808.0,No
