Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,CDTX,110.76,1530921.0,Healthcare,Biotechnology,99.0,99.0,99.0,96.0,734776.0,1338670.0,111.35,10.14,2808657920.0,No
Leading Stocks (RS > 90),2,PVLA,70.09,294968.0,Healthcare,Biotechnology,99.0,99.0,98.0,99.0,167489.0,199810.0,76.43,11.17,775171904.0,No
Leading Stocks (RS > 90),3,CMCL,34.53,453426.0,Basic Materials,Gold,98.0,98.0,96.0,94.0,234239.0,268660.0,38.75,8.8,666574848.0,No
Leading Stocks (RS > 90),4,KTOS,98.52,7659724.0,Industrials,Aerospace & Defense,98.0,98.0,97.0,96.0,4628201.0,4147380.0,112.57,22.69,16629633024.0,No
Leading Stocks (RS > 90),5,HSAI,24.94,5055725.0,Consumer Cyclical,Auto Parts,97.0,99.0,99.0,98.0,3110478.0,2225260.0,30.85,4.02,3919803136.0,No
Leading Stocks (RS > 90),6,PPTA,23.94,4358112.0,Basic Materials,Other Precious Metals & Mining,96.0,94.0,94.0,98.0,2676957.0,3668580.0,25.47,7.81,2575222528.0,No
Leading Stocks (RS > 90),7,ASA,46.55,266835.0,Financial Services,Asset Management,95.0,95.0,91.0,98.0,140414.0,143280.0,49.14,19.37,878507072.0,No
Leading Stocks (RS > 90),8,NNE,47.21,6618332.0,Industrials,Specialty Industrial Machinery,95.0,95.0,96.0,97.0,3653218.0,4717740.0,60.51,15.16,1966452736.0,No
Leading Stocks (RS > 90),9,OR,37.6,1686107.0,Basic Materials,Gold,94.0,96.0,91.0,95.0,1028909.0,1381230.0,42.25,17.55,7079585280.0,No
Leading Stocks (RS > 90),10,SII,82.93,301986.0,Financial Services,Asset Management,92.0,91.0,95.0,94.0,190051.0,190490.0,89.58,39.33,2137150208.0,No
"Top Movers (RS ≥ 85, Improving)",1,SEPN,23.14,408025.0,Healthcare,Biotechnology,97.0,85.0,71.0,0.0,260179.0,380880.0,28.99,4.17,1031700032.0,No
"Top Movers (RS ≥ 85, Improving)",2,SEDG,38.62,7068315.0,Technology,Solar,97.0,96.0,95.0,7.0,4342568.0,2935080.0,41.92,10.24,2293054464.0,No
"Top Movers (RS ≥ 85, Improving)",3,CGON,44.46,1831241.0,Healthcare,Biotechnology,94.0,71.0,22.0,6.0,943507.0,897010.0,44.47,14.8,3389967616.0,No
"Top Movers (RS ≥ 85, Improving)",4,ZBIO,27.76,823634.0,Healthcare,Biotechnology,98.0,96.0,84.0,13.0,224146.0,344010.0,28.72,5.83,1307782272.0,No
"Top Movers (RS ≥ 85, Improving)",5,ERO,22.58,1313092.0,Basic Materials,Copper,92.0,64.0,34.0,7.0,809615.0,1096430.0,24.02,9.3,2344335872.0,No
"Top Movers (RS ≥ 85, Improving)",6,GMAB,31.85,2706359.0,Healthcare,Biotechnology,91.0,84.0,26.0,23.0,1557085.0,3156690.0,33.63,17.23,19687225344.0,No
"Top Movers (RS ≥ 85, Improving)",7,SA,23.93,2482130.0,Basic Materials,Gold,94.0,88.0,77.0,32.0,1191978.0,1971020.0,25.64,9.4,2444459008.0,No
"Top Movers (RS ≥ 85, Improving)",8,CMA,80.21,4220008.0,Financial Services,Banks - Regional,87.0,77.0,55.0,31.0,2549628.0,4776520.0,83.22,48.12,10309027840.0,No
"Top Movers (RS ≥ 85, Improving)",9,MRUS,94.58,2730991.0,Healthcare,Biotechnology,96.0,90.0,84.0,56.0,1759404.0,7798810.0,94.62,33.19,7167692288.0,No
