Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,CYD,38.07,471519,Consumer Cyclical,Auto Manufacturers,98.0,98.0,98.0,99.0,248916.0,281740.0,38.99,8.61,1428134016.0,No
Leading Stocks (RS > 90),2,ATRO,40.61,2122735,Industrials,Aerospace & Defense,96.0,95.0,97.0,96.0,775119.0,1194780.0,46.61,14.13,1441753856.0,No
Leading Stocks (RS > 90),3,ASA,40.72,257583,Financial Services,Asset Management,95.0,94.0,96.0,97.0,108954.0,188820.0,40.97,19.25,768480064.0,No
Leading Stocks (RS > 90),4,LTM,48.71,1981526,Industrials,Airlines,94.0,94.0,94.0,91.0,1186296.0,1631910.0,52.54,24.38,14733507584.0,No
Leading Stocks (RS > 90),5,SEI,30.29,3417343,Energy,Oil & Gas Equipment & Services,92.0,94.0,98.0,98.0,1685901.0,2055370.0,39.02,10.96,2047085952.0,No
"Top Movers (RS ≥ 85, Improving)",1,MAZE,24.8,5044711,Healthcare,Biotechnology,96.0,80.0,21.0,7.0,211714.0,466790.0,25.5,6.71,1087502336.0,No
"Top Movers (RS ≥ 85, Improving)",2,TRML,47.6,1605190,Healthcare,Biotechnology,98.0,92.0,56.0,8.0,620685.0,2848360.0,47.69,11.56,1222825088.0,No
"Top Movers (RS ≥ 85, Improving)",3,SIMO,89.1,902193,Technology,Semiconductors,93.0,91.0,86.0,14.0,302140.0,247700.0,90.5,37.21,3032705280.0,No
"Top Movers (RS ≥ 85, Improving)",4,TWN,53.27,17458,Financial Services,Asset Management,87.0,85.0,73.0,10.0,9411.0,8280.0,54.3,26.45,339091360.0,No
"Top Movers (RS ≥ 85, Improving)",5,LRCX,115.58,18694455,Technology,Semiconductor Equipment & Materials,91.0,89.0,85.0,20.0,10818161.0,9696440.0,115.9,56.32,146280366080.0,No
"Top Movers (RS ≥ 85, Improving)",6,MU,150.57,51587578,Technology,Semiconductors,92.0,88.0,84.0,33.0,21664814.0,19022570.0,156.26,61.54,168507408384.0,No
"Top Movers (RS ≥ 85, Improving)",7,DAKT,22.31,1122416,Technology,Electronic Components,95.0,81.0,67.0,50.0,383100.0,433390.0,22.53,10.24,1096867456.0,No
