Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,BNR,20.55,114559.0,Healthcare,Diagnostics & Research,98.0,98.0,98.0,98.0,37682.0,71080.0,23.59,2.18,221253536.0,No
Leading Stocks (RS > 90),2,AXGN,32.85,3148141.0,Healthcare,Medical Devices,97.0,97.0,97.0,98.0,869155.0,960890.0,34.24,9.22,1515347712.0,No
Leading Stocks (RS > 90),3,BLTE,151.27,387900.0,Healthcare,Biotechnology,97.0,97.0,98.0,96.0,120933.0,356830.0,160.55,49.0,5674838528.0,No
Leading Stocks (RS > 90),4,MBX,30.54,2127549.0,Healthcare,Biotechnology,97.0,98.0,98.0,97.0,1397379.0,695250.0,34.83,4.81,1371316352.0,No
Leading Stocks (RS > 90),5,COHR,177.35,6565404.0,Technology,Scientific & Technical Instruments,96.0,97.0,97.0,96.0,4126339.0,4762090.0,186.46,45.58,27871195136.0,No
Leading Stocks (RS > 90),6,TYRA,22.11,713791.0,Healthcare,Biotechnology,95.0,97.0,97.0,96.0,299874.0,690200.0,22.82,6.42,1180057088.0,No
Leading Stocks (RS > 90),7,LYEL,25.46,92680.0,Healthcare,Biotechnology,95.0,98.0,98.0,96.0,44563.0,53280.0,25.59,7.65,540215744.0,No
Leading Stocks (RS > 90),8,EXAS,101.13,8676157.0,Healthcare,Diagnostics & Research,95.0,97.0,97.0,94.0,4865423.0,17059380.0,101.87,38.81,19191017472.0,No
Leading Stocks (RS > 90),9,SITM,350.49,669164.0,Technology,Semiconductors,94.0,95.0,95.0,93.0,362033.0,355950.0,386.0,105.4,9148009472.0,No
Leading Stocks (RS > 90),10,VSCO,41.57,3980355.0,Consumer Cyclical,Apparel Retail,94.0,92.0,96.0,95.0,2356839.0,2665950.0,48.73,13.76,3332437760.0,No
Leading Stocks (RS > 90),11,ZUMZ,27.26,558443.0,Consumer Cyclical,Apparel Retail,93.0,96.0,91.0,96.0,236992.0,229870.0,28.0,11.31,467605184.0,No
Leading Stocks (RS > 90),12,AEO,24.18,14057323.0,Consumer Cyclical,Apparel Retail,93.0,98.0,91.0,97.0,8581038.0,10925750.0,24.66,9.27,4189626112.0,No
Leading Stocks (RS > 90),13,M,22.32,12243275.0,Consumer Cyclical,Department Stores,92.0,91.0,92.0,94.0,8066858.0,8664080.0,23.27,9.76,5912567808.0,No
