Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
5,IREN,68.17,71082737,Financial Services,Capital Markets,99.0,99.0,98.0,26.0,35517717.0,32749280.0,75.73,5.12,18505551872.0,No
9,SNDK,207.96,8760905,Technology,Computer Hardware,99.0,99.0,85.0,89.0,6258706.0,8197760.0,213.4,27.89,30449952768.0,No
16,INBX,80.34,311179,Healthcare,Biotechnology,99.0,97.0,97.0,15.0,298642.0,1231200.0,83.95,10.8,1163758720.0,No
18,CIFR,22.68,119208412,Financial Services,Capital Markets,99.0,99.0,86.0,5.0,43171228.0,41212970.0,25.11,1.86,8920395776.0,No
26,AXTI,8.5,3979003,Technology,Semiconductor Equipment & Materials,99.0,98.0,88.0,3.0,1641595.0,3720110.0,9.84,1.13,392061952.0,No
35,RHLD,140.53,230809,Industrials,Specialty Business Services,99.0,97.0,94.0,11.0,63076.0,49780.0,148.57,24.22,1198161152.0,No
46,SLDP,6.41,19181565,Consumer Cyclical,Auto Parts,99.0,99.0,99.0,73.0,12568834.0,10292410.0,8.05,0.68,1159313664.0,No
52,PVLA,76.53,379589,Healthcare,Biotechnology,99.0,99.0,98.0,97.0,160017.0,124590.0,83.0,11.17,846366272.0,No
54,PRAX,177.29,1384908,Healthcare,Biotechnology,99.0,27.0,11.0,2.0,789621.0,860470.0,206.71,26.7,4412770816.0,No
73,HUT,55.04,10112525,Financial Services,Capital Markets,99.0,98.0,90.0,91.0,6656185.0,8054260.0,57.29,10.04,5798865408.0,No
83,BNR,12.33,40004,Healthcare,Diagnostics & Research,99.0,97.0,98.0,1.0,33428.0,42790.0,13.89,2.18,132752128.0,No
86,DGXX,6.4,9225108,Utilities,Utilities - Independent Power Producers,99.0,96.0,98.0,13.0,2812353.0,9284100.0,6.78,0.85,286244064.0,No
87,TERN,14.65,30550193,Healthcare,Biotechnology,99.0,96.0,93.0,1.0,1321282.0,2193810.0,16.27,1.86,1280724224.0,No
98,WDC,159.15,9165926,Technology,Computer Hardware,98.0,98.0,96.0,31.0,8851825.0,10415360.0,159.74,28.83,54504488960.0,No
103,CLNN,11.43,318895,Consumer Defensive,Packaged Foods,98.0,98.0,42.0,1.0,116998.0,119230.0,13.5,2.28,115099760.0,No
106,NEPH,5.43,85377,Healthcare,Medical Instruments & Supplies,98.0,98.0,98.0,93.0,67196.0,66740.0,5.98,1.39,57561276.0,No
116,MNPR,81.42,84538,Healthcare,Biotechnology,98.0,,99.0,99.0,66550.0,107340.0,105.0,13.94,502358208.0,No
118,EGAN,15.19,775497,Technology,Software - Application,98.0,95.0,50.0,14.0,239717.0,323570.0,15.55,4.34,409713120.0,No
129,LUMN,11.22,30364827,Communication Services,Telecom Services,98.0,91.0,3.0,95.0,18002493.0,31774450.0,11.47,3.01,11512030208.0,No
134,GNLX,8.26,174824,Healthcare,Biotechnology,98.0,94.0,68.0,6.0,161804.0,309680.0,8.46,1.99,312008672.0,No
