Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,RAPT,57.69,3548433.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,1582175.0,4142380.0,57.86,5.66,1670735872.0,No
Leading Stocks (RS > 90),2,LASR,51.12,1476298.0,Technology,Semiconductors,98.0,97.0,96.0,97.0,890278.0,1552280.0,51.34,6.2,2799498752.0,No
Leading Stocks (RS > 90),3,TAYD,80.1,95713.0,Industrials,Specialty Industrial Machinery,96.0,92.0,97.0,94.0,19332.0,37830.0,82.07,29.5,252564752.0,No
Leading Stocks (RS > 90),4,FET,47.98,307882.0,Energy,Oil & Gas Equipment & Services,97.0,95.0,97.0,97.0,142009.0,261350.0,48.67,12.78,571119232.0,No
Leading Stocks (RS > 90),5,GOLD,55.32,1352434.0,Financial Services,Capital Markets,97.0,98.0,98.0,97.0,649365.0,1145590.0,57.66,19.39,1363327488.0,No
Leading Stocks (RS > 90),6,FORM,90.29,2219797.0,Technology,Semiconductor Equipment & Materials,97.0,98.0,96.0,98.0,1137226.0,1880270.0,92.58,22.58,6999018496.0,No
Leading Stocks (RS > 90),7,POWL,584.22,470834.0,Industrials,Electrical Equipment & Parts,97.0,98.0,95.0,97.0,255454.0,356100.0,588.72,146.02,7093764096.0,No
Leading Stocks (RS > 90),8,KLIC,70.92,1729852.0,Technology,Semiconductor Equipment & Materials,96.0,97.0,97.0,96.0,693747.0,875380.0,70.96,26.63,3713583872.0,No
Leading Stocks (RS > 90),9,ALGT,114.79,1481327.0,Industrials,Airlines,95.0,95.0,96.0,97.0,414700.0,615300.0,117.25,39.8,2102215424.0,No
Leading Stocks (RS > 90),10,VPG,55.98,404201.0,Technology,Scientific & Technical Instruments,96.0,97.0,96.0,96.0,219427.0,483860.0,56.13,18.57,743363200.0,No
Leading Stocks (RS > 90),11,GLW,122.16,11014244.0,Technology,Electronic Components,96.0,97.0,94.0,95.0,7099631.0,12477510.0,122.56,37.31,104735145984.0,No
Leading Stocks (RS > 90),12,SITM,418.69,521717.0,Technology,Semiconductors,96.0,94.0,95.0,96.0,345032.0,447460.0,439.95,105.4,11011512320.0,No
Leading Stocks (RS > 90),13,ASX,20.89,17971707.0,Technology,Semiconductors,95.0,92.0,91.0,96.0,7170421.0,9604250.0,21.41,6.94,45687353344.0,No
Leading Stocks (RS > 90),14,KMT,40.32,2008204.0,Industrials,Tools & Accessories,95.0,97.0,96.0,96.0,983988.0,1552630.0,40.9,17.3,3073737472.0,No
Leading Stocks (RS > 90),15,SEB,5434.73,28271.0,Industrials,Conglomerates,95.0,91.0,95.0,91.0,14808.0,19500.0,5550.0,2437.0,5212960256.0,No
Leading Stocks (RS > 90),16,TIGO,66.95,1700046.0,Communication Services,Telecom Services,95.0,97.0,95.0,91.0,996701.0,979770.0,67.26,25.5,11186339840.0,No
Leading Stocks (RS > 90),17,LBRT,25.23,6816553.0,Energy,Oil & Gas Equipment & Services,95.0,97.0,94.0,96.0,4049568.0,6985050.0,27.21,9.5,4088559872.0,No
Leading Stocks (RS > 90),18,SNCY,21.84,2078662.0,Industrials,Airlines,95.0,98.0,97.0,95.0,1277929.0,1555160.0,22.12,8.1,1164429696.0,No
Leading Stocks (RS > 90),19,MTSI,235.87,2090339.0,Technology,Semiconductors,95.0,97.0,96.0,95.0,1288400.0,1500730.0,240.85,84.0,17692817408.0,No
Leading Stocks (RS > 90),20,THR,50.42,505039.0,Industrials,Specialty Industrial Machinery,95.0,97.0,97.0,96.0,323272.0,436270.0,51.54,23.05,1656048128.0,No
Leading Stocks (RS > 90),21,LIND,20.07,1635807.0,Consumer Cyclical,Travel Services,94.0,97.0,96.0,92.0,532595.0,841130.0,20.19,7.45,1111892864.0,No
Leading Stocks (RS > 90),22,EZPW,25.63,2562690.0,Financial Services,Credit Services,94.0,93.0,94.0,93.0,986013.0,987720.0,25.77,12.44,1581299840.0,No
Leading Stocks (RS > 90),23,FLXS,57.55,163355.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",92.0,98.0,96.0,94.0,29442.0,38420.0,59.95,29.38,307634144.0,No
Leading Stocks (RS > 90),24,SLAB,206.5,1712889.0,Technology,Semiconductors,93.0,98.0,96.0,93.0,462942.0,1387320.0,208.84,82.82,6805399040.0,No
Leading Stocks (RS > 90),25,PLPC,280.41,152101.0,Industrials,Electrical Equipment & Parts,94.0,93.0,91.0,94.0,94227.0,144130.0,282.15,118.99,1380978304.0,No
Leading Stocks (RS > 90),26,XPO,203.61,4334753.0,Industrials,Trucking,93.0,98.0,95.0,93.0,1539511.0,2490550.0,204.13,85.06,23900610560.0,No
Leading Stocks (RS > 90),27,GRC,65.7,190658.0,Industrials,Specialty Industrial Machinery,93.0,97.0,94.0,92.0,93937.0,143950.0,66.22,30.87,1728753664.0,No
Leading Stocks (RS > 90),28,PLXS,206.22,459882.0,Technology,Electronic Components,91.0,97.0,94.0,92.0,249629.0,487630.0,208.92,103.43,5521420288.0,No
