Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,Earning_Date,SMA50,SMA200,SMA10W,SMA30W
6,AAOI,223.1,18095788,Technology,Communication Equipment,99.0,97.0,99.0,99.0,11959831.0,12712630.0,233.67,15.06,17902161920.0,No,,131.65,57.44,141.42,73.95
27,MXL,87.73,5699409,Technology,Semiconductors,99.0,99.0,99.0,99.0,3249908.0,7237110.0,104.27,10.96,7855867392.0,No,,36.03,21.59,44.05,26.1
28,AEHR,103.25,3195744,Technology,Semiconductor Equipment & Materials,99.0,96.0,99.0,99.0,2873518.0,2859200.0,107.0,8.31,3247548416.0,No,,63.97,35.1,69.08,40.5
31,MRAM,41.46,15282949,Technology,Semiconductors,99.0,99.0,99.0,99.0,1731796.0,8101850.0,51.5,5.49,972136448.0,No,,13.73,10.46,16.25,12.26
37,AGL,72.01,542462,Healthcare,Medical Care Facilities,99.0,99.0,99.0,99.0,390772.0,838500.0,74.2,7.48,1201399424.0,No,,23.41,22.48,27.74,21.13
44,MU,803.63,53733828,Technology,Semiconductors,99.0,98.0,98.0,99.0,43672053.0,53580330.0,818.67,90.93,906280894464.0,No,,472.18,300.76,503.75,376.43
48,VICR,309.27,1095932,Technology,Electronic Components,99.0,98.0,98.0,99.0,919870.0,888080.0,315.0,40.54,14096961536.0,No,,209.55,123.66,215.71,155.61
56,INBX,117.95,568837,Healthcare,Biotechnology,99.0,97.0,95.0,92.0,370131.0,636700.0,155.29,10.84,1722929280.0,No,,88.51,65.66,92.52,82.67
60,TSEM,270.77,6079470,Technology,Semiconductors,99.0,94.0,98.0,99.0,2793975.0,2124490.0,271.92,37.48,32218656768.0,No,2026-05-13,185.21,116.61,198.84,142.49
62,INTC,120.29,114451062,Technology,Semiconductors,99.0,99.0,99.0,99.0,112855043.0,173056270.0,132.75,18.97,604577529856.0,No,,66.84,43.87,74.14,52.49
68,BAND,51.01,855717,Technology,Software - Infrastructure,99.0,99.0,99.0,99.0,727723.0,1900300.0,53.21,12.5,1633202816.0,No,,24.09,17.17,27.46,18.92
72,CELC,124.47,899910,Healthcare,Biotechnology,99.0,64.0,88.0,94.0,839533.0,1453250.0,151.02,9.51,6016465920.0,No,,118.81,89.48,118.07,106.21
77,RVI,73.71,4249918,Financial Services,Asset Management,99.0,99.0,,,698604.0,765340.0,77.39,21.0,2008392320.0,No,,,,32.86,
94,WOLF,62.6,33650550,Technology,Semiconductors,99.0,99.0,99.0,99.0,3422601.0,8553810.0,73.54,8.05,3025998848.0,No,,25.3,,29.19,22.59
101,SATS,133.23,8082136,Communication Services,Telecom Services,98.0,58.0,89.0,96.0,5972298.0,4433140.0,137.47,14.9,38611853312.0,No,,119.77,91.51,122.49,106.92
103,TTMI,168.82,2634205,Technology,Electronic Components,98.0,97.0,98.0,98.0,2011541.0,2807810.0,180.0,28.12,17531967488.0,No,,118.92,80.62,125.7,95.5
104,ANAB,62.69,843688,Healthcare,Biotechnology,98.0,96.0,97.0,99.0,837923.0,680850.0,72.36,11.4,1824190080.0,No,,49.6,30.8,51.09,37.31
106,NBIS,207.27,38520894,Communication Services,Internet Content & Information,98.0,95.0,99.0,96.0,16195186.0,15718670.0,217.34,34.45,52625477632.0,No,2026-05-13,135.66,104.15,142.83,111.7
115,SIMO,269.87,866308,Technology,Semiconductors,98.0,99.0,98.0,99.0,753098.0,1735410.0,273.9,56.94,9150707712.0,No,,151.85,110.81,164.88,125.13
119,VPG,99.6,1419293,Technology,Scientific & Technical Instruments,98.0,99.0,98.0,99.0,247703.0,381820.0,104.48,24.89,1324779520.0,No,,51.79,40.34,55.88,45.82
121,RKLB,124.15,26375412,Industrials,Aerospace & Defense,98.0,98.0,97.0,98.0,23264040.0,29658730.0,127.22,21.86,71851933696.0,No,,76.94,64.1,80.53,71.34
123,LASR,80.42,1782503,Technology,Semiconductors,98.0,92.0,95.0,98.0,1773331.0,1513610.0,86.95,12.17,4536388096.0,No,,67.44,43.68,68.97,50.7
127,SITM,835.31,470293,Technology,Semiconductors,98.0,99.0,98.0,98.0,453841.0,552130.0,901.81,186.49,22049533952.0,No,,465.17,349.05,504.69,399.94
128,ELVR,89.67,168986,Basic Materials,Other Industrial Metals & Mining,98.0,97.0,96.0,99.0,82910.0,70180.0,101.5,15.54,1624949632.0,No,,68.25,,71.86,54.27
140,SILC,46.93,276131,Technology,Communication Equipment,98.0,99.0,99.0,99.0,78921.0,201740.0,48.92,13.34,267789248.0,No,,26.85,19.16,29.55,20.78
148,STRL,854.28,577392,Industrials,Engineering & Construction,98.0,99.0,98.0,98.0,561713.0,884690.0,888.95,176.15,26214397952.0,No,,497.66,380.18,527.52,415.3
152,FORM,129.31,3383073,Technology,Semiconductor Equipment & Materials,98.0,50.0,93.0,98.0,1706195.0,2668980.0,159.09,26.08,10080330752.0,No,,117.29,69.24,121.39,85.4
167,LGN,100.0,1771688,Industrials,Engineering & Construction,98.0,97.0,98.0,99.0,1600796.0,1619970.0,102.64,26.96,16424738816.0,No,,68.05,,72.05,54.45
170,FLEX,143.8,6759022,Technology,Electronic Components,98.0,98.0,98.0,98.0,4250798.0,8169550.0,147.34,40.15,52871512064.0,No,,81.75,65.41,88.61,71.41
171,GLW,206.51,14084488,Technology,Electronic Components,98.0,92.0,96.0,98.0,13256620.0,17393920.0,211.79,46.77,177730306048.0,No,,154.56,105.49,160.16,119.88
178,PACS,41.3,1574607,Healthcare,Medical Care Facilities,98.0,94.0,70.0,99.0,874230.0,859990.0,43.08,7.5,6536649216.0,No,,34.17,25.97,34.33,32.2
199,BKSY,41.15,1929112,Industrials,Specialty Business Services,97.0,95.0,98.0,98.0,1876038.0,2445100.0,44.7,9.88,1527036416.0,No,,31.25,23.24,32.55,24.61
211,PENG,48.27,9070081,Technology,Information Technology Services,97.0,99.0,99.0,97.0,1662210.0,3474200.0,53.27,16.04,2537078784.0,No,,25.03,22.72,27.71,22.58
221,IMOS,54.55,88786,Technology,Semiconductors,97.0,96.0,96.0,98.0,69388.0,117890.0,61.27,15.06,1896752768.0,No,,42.88,30.3,44.25,36.04
223,SPHR,131.79,854408,Communication Services,Entertainment,97.0,27.0,94.0,95.0,820241.0,867570.0,149.0,35.58,4717054464.0,No,,124.21,87.08,125.24,103.21
224,MTSI,381.55,1782910,Technology,Semiconductors,97.0,97.0,96.0,97.0,1176595.0,1518480.0,384.58,118.16,29110652928.0,No,,260.21,190.62,274.88,220.09
226,LINC,52.02,874668,Consumer Defensive,Education & Training Services,97.0,95.0,98.0,98.0,544128.0,639270.0,53.5,17.29,1650112256.0,No,,40.69,27.6,41.73,30.59
231,CDNL,54.9,825201,Industrials,Engineering & Construction,97.0,85.0,98.0,,436911.0,477350.0,63.18,21.98,839508352.0,No,,42.86,,45.02,
233,MRVL,177.95,31477793,Technology,Semiconductors,97.0,96.0,98.0,96.0,23732706.0,20262240.0,182.31,58.61,155609841664.0,No,,124.08,92.22,132.33,100.7
234,KLIC,104.27,1006818,Technology,Semiconductor Equipment & Materials,97.0,95.0,94.0,98.0,678291.0,1046910.0,107.01,31.21,5456749056.0,No,,76.5,53.97,79.73,61.64
